Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3851227,26-04-2026,16:04:43,1,0:00:42.348,0:00:42.348,0:00:42.348,"22.103 km/h",
3851227,26-04-2026,16:05:26,2,0:01:36.000,0:00:53.652,0:00:53.652,"17.446 km/h",0:00:11.304
,,,,,,,,
3851227,26-04-2026,16:07:51,1,0:00:42.661,0:00:42.661,0:00:42.661,"21.940 km/h",
3851227,26-04-2026,16:08:33,2,0:01:25.605,0:00:42.944,0:00:42.944,"21.796 km/h",0:00:00.283
,,,,,,,,
3851227,26-04-2026,16:10:21,1,0:00:44.155,0:00:44.155,0:00:44.155,"21.198 km/h",
3851227,26-04-2026,16:11:05,2,0:01:25.601,0:00:41.446,0:00:41.446,"22.584 km/h",-0:00:02.709
3851227,26-04-2026,16:11:47,3,0:02:07.634,0:00:42.033,0:00:42.033,"22.268 km/h",0:00:00.587
3851227,26-04-2026,16:12:29,4,0:02:50.982,0:00:43.348,0:00:43.348,"21.593 km/h",0:00:01.315
3851227,26-04-2026,16:13:12,5,0:03:33.900,0:00:42.918,0:00:42.918,"21.809 km/h",-0:00:00.430
3851227,26-04-2026,16:13:55,6,0:04:19.456,0:00:45.556,0:00:45.556,"20.546 km/h",0:00:02.638
3851227,26-04-2026,16:14:40,7,0:05:01.581,0:00:42.125,0:00:42.125,"22.220 km/h",-0:00:03.431
3851227,26-04-2026,16:15:23,8,0:05:52.729,0:00:51.148,0:00:51.148,"18.300 km/h",0:00:09.023
,,,,,,,,
3851227,26-04-2026,16:17:39,1,0:00:42.916,0:00:42.916,0:00:42.916,"21.810 km/h",
3851227,26-04-2026,16:18:22,2,0:01:23.861,0:00:40.945,0:00:40.945,"22.860 km/h",-0:00:01.971
3851227,26-04-2026,16:19:03,3,0:02:03.299,0:00:39.438,0:00:39.438,"23.733 km/h",-0:00:01.507
3851227,26-04-2026,16:19:43,4,0:02:47.545,0:00:44.246,0:00:44.246,"21.154 km/h",0:00:04.808
3851227,26-04-2026,16:20:27,5,0:03:27.635,0:00:40.090,0:00:40.090,"23.347 km/h",-0:00:04.156
3851227,26-04-2026,16:21:07,6,0:04:11.721,0:00:44.086,0:00:44.086,"21.231 km/h",0:00:03.996
,,,,,,,,
3851227,26-04-2026,16:31:19,1,0:00:41.633,0:00:41.633,0:00:41.633,"22.482 km/h",
3851227,26-04-2026,16:32:01,2,0:01:21.578,0:00:39.945,0:00:39.945,"23.432 km/h",-0:00:01.688
3851227,26-04-2026,16:32:41,3,0:02:03.494,0:00:41.916,0:00:41.916,"22.330 km/h",0:00:01.971
,,,,,,,,
3851227,26-04-2026,16:36:09,1,0:00:41.485,0:00:41.485,0:00:41.485,"22.562 km/h",
3851227,26-04-2026,16:36:50,2,0:01:23.353,0:00:41.868,0:00:41.868,"22.356 km/h",0:00:00.383
,,,,,,,,
3851227,26-04-2026,16:38:48,1,0:00:42.201,0:00:42.201,0:00:42.201,"22.180 km/h",
3851227,26-04-2026,16:39:30,2,0:01:22.192,0:00:39.991,0:00:39.991,"23.405 km/h",-0:00:02.210
3851227,26-04-2026,16:40:10,3,0:02:02.819,0:00:40.627,0:00:40.627,"23.039 km/h",0:00:00.636
3851227,26-04-2026,16:40:51,4,0:02:44.903,0:00:42.084,0:00:42.084,"22.241 km/h",0:00:01.457
3851227,26-04-2026,16:41:33,5,0:03:25.579,0:00:40.676,0:00:40.676,"23.011 km/h",-0:00:01.408
3851227,26-04-2026,16:42:13,6,0:04:14.003,0:00:48.424,0:00:48.424,"19.329 km/h",0:00:07.748
,,,,,,,,
3851227,26-04-2026,16:44:53,1,0:00:42.573,0:00:42.573,0:00:42.573,"21.986 km/h",
,,,,,,,,
3851227,26-04-2026,18:03:10,1,0:00:46.532,0:00:46.532,0:00:46.532,"20.115 km/h",
,,,,,,,,
3851227,26-04-2026,18:06:51,1,0:00:40.911,0:00:40.911,0:00:40.911,"22.879 km/h",
,,,,,,,,
3851227,26-04-2026,18:16:46,1,0:00:56.196,0:00:56.196,0:00:56.196,"16.656 km/h",
3851227,26-04-2026,18:17:42,2,0:01:38.616,0:00:42.420,0:00:42.420,"22.065 km/h",-0:00:13.776
3851227,26-04-2026,18:18:24,3,0:02:18.601,0:00:39.985,0:00:39.985,"23.409 km/h",-0:00:02.435
3851227,26-04-2026,18:19:04,4,0:02:59.965,0:00:41.364,0:00:41.364,"22.628 km/h",0:00:01.379
3851227,26-04-2026,18:19:46,5,0:03:43.046,0:00:43.081,0:00:43.081,"21.727 km/h",0:00:01.717
3851227,26-04-2026,18:20:29,6,0:04:36.158,0:00:53.112,0:00:53.112,"17.623 km/h",0:00:10.031
3851227,26-04-2026,18:21:22,7,0:05:17.313,0:00:41.155,0:00:41.155,"22.743 km/h",-0:00:11.957
3851227,26-04-2026,18:22:03,8,0:05:58.252,0:00:40.939,0:00:40.939,"22.863 km/h",-0:00:00.216
3851227,26-04-2026,18:22:44,9,0:06:39.996,0:00:41.744,0:00:41.744,"22.422 km/h",0:00:00.805
3851227,26-04-2026,18:23:26,10,0:07:20.369,0:00:40.373,0:00:40.373,"23.184 km/h",-0:00:01.371
3851227,26-04-2026,18:24:06,11,0:07:59.907,0:00:39.538,0:00:39.538,"23.673 km/h",-0:00:00.835
3851227,26-04-2026,18:24:46,12,0:08:40.154,0:00:40.247,0:00:40.247,"23.256 km/h",0:00:00.709
3851227,26-04-2026,18:25:26,13,0:09:18.814,0:00:38.660,0:00:38.660,"24.211 km/h",-0:00:01.587
3851227,26-04-2026,18:26:05,14,0:09:58.111,0:00:39.297,0:00:39.297,"23.819 km/h",0:00:00.637
3851227,26-04-2026,18:26:44,15,0:10:57.685,0:00:59.574,0:00:59.574,"15.712 km/h",0:00:20.277
3851227,26-04-2026,18:27:43,16,0:11:39.478,0:00:41.793,0:00:41.793,"22.396 km/h",-0:00:17.781
