Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3754335,19-04-2026,08:14:25,1,0:00:45.619,0:00:45.619,0:00:45.619,"20.518 km/h",
3754335,19-04-2026,08:15:11,2,0:01:25.918,0:00:40.299,0:00:40.299,"23.226 km/h",-0:00:05.320
3754335,19-04-2026,08:15:51,3,0:02:03.493,0:00:37.575,0:00:37.575,"24.910 km/h",-0:00:02.724
3754335,19-04-2026,08:16:29,4,0:02:51.646,0:00:48.153,0:00:48.153,"19.438 km/h",0:00:10.578
3754335,19-04-2026,08:17:17,5,0:03:31.953,0:00:40.307,0:00:40.307,"23.222 km/h",-0:00:07.846
3754335,19-04-2026,08:17:57,6,0:04:11.058,0:00:39.105,0:00:39.105,"23.936 km/h",-0:00:01.202
3754335,19-04-2026,08:18:36,7,0:04:48.153,0:00:37.095,0:00:37.095,"25.233 km/h",-0:00:02.010
3754335,19-04-2026,08:19:14,8,0:05:29.103,0:00:40.950,0:00:40.950,"22.857 km/h",0:00:03.855
3754335,19-04-2026,08:19:55,9,0:06:07.114,0:00:38.011,0:00:38.011,"24.624 km/h",-0:00:02.939
3754335,19-04-2026,08:20:33,10,0:06:47.971,0:00:40.857,0:00:40.857,"22.909 km/h",0:00:02.846
3754335,19-04-2026,08:21:13,11,0:07:40.213,0:00:52.242,0:00:52.242,"17.917 km/h",0:00:11.385
3754335,19-04-2026,08:22:06,12,0:08:18.675,0:00:38.462,0:00:38.462,"24.336 km/h",-0:00:13.780
,,,,,,,,
3754335,19-04-2026,09:00:25,1,0:00:41.752,0:00:41.752,0:00:41.752,"22.418 km/h",
3754335,19-04-2026,09:01:07,2,0:01:21.929,0:00:40.177,0:00:40.177,"23.297 km/h",-0:00:01.575
3754335,19-04-2026,09:01:47,3,0:02:03.394,0:00:41.465,0:00:41.465,"22.573 km/h",0:00:01.288
3754335,19-04-2026,09:02:28,4,0:02:43.912,0:00:40.518,0:00:40.518,"23.101 km/h",-0:00:00.947
3754335,19-04-2026,09:03:09,5,0:03:24.158,0:00:40.246,0:00:40.246,"23.257 km/h",-0:00:00.272
3754335,19-04-2026,09:03:49,6,0:04:10.583,0:00:46.425,0:00:46.425,"20.162 km/h",0:00:06.179
3754335,19-04-2026,09:04:36,7,0:04:58.667,0:00:48.084,0:00:48.084,"19.466 km/h",0:00:01.659
3754335,19-04-2026,09:05:24,8,0:05:39.853,0:00:41.186,0:00:41.186,"22.726 km/h",-0:00:06.898
,,,,,,,,
3754335,19-04-2026,09:53:45,1,0:00:42.516,0:00:42.516,0:00:42.516,"22.015 km/h",
3754335,19-04-2026,09:54:28,2,0:01:21.488,0:00:38.972,0:00:38.972,"24.017 km/h",-0:00:03.544
3754335,19-04-2026,09:55:07,3,0:02:01.612,0:00:40.124,0:00:40.124,"23.328 km/h",0:00:01.152
3754335,19-04-2026,09:55:47,4,0:02:40.701,0:00:39.089,0:00:39.089,"23.945 km/h",-0:00:01.035
3754335,19-04-2026,09:56:26,5,0:03:19.747,0:00:39.046,0:00:39.046,"23.972 km/h",-0:00:00.043
3754335,19-04-2026,09:57:05,6,0:03:58.046,0:00:38.299,0:00:38.299,"24.439 km/h",-0:00:00.747
3754335,19-04-2026,09:57:44,7,0:04:36.776,0:00:38.730,0:00:38.730,"24.167 km/h",0:00:00.431
3754335,19-04-2026,09:58:22,8,0:05:22.457,0:00:45.681,0:00:45.681,"20.490 km/h",0:00:06.951
,,,,,,,,
3754335,19-04-2026,10:41:07,1,0:00:39.062,0:00:39.062,0:00:39.062,"23.962 km/h",
3754335,19-04-2026,10:41:46,2,0:01:16.784,0:00:37.722,0:00:37.722,"24.813 km/h",-0:00:01.340
3754335,19-04-2026,10:42:24,3,0:01:54.197,0:00:37.413,0:00:37.413,"25.018 km/h",-0:00:00.309
3754335,19-04-2026,10:43:01,4,0:02:33.859,0:00:39.662,0:00:39.662,"23.599 km/h",0:00:02.249
3754335,19-04-2026,10:43:41,5,0:03:11.483,0:00:37.624,0:00:37.624,"24.878 km/h",-0:00:02.038
3754335,19-04-2026,10:44:19,6,0:03:50.137,0:00:38.654,0:00:38.654,"24.215 km/h",0:00:01.030
3754335,19-04-2026,10:44:57,7,0:04:27.597,0:00:37.460,0:00:37.460,"24.987 km/h",-0:00:01.194
3754335,19-04-2026,10:45:35,8,0:05:10.401,0:00:42.804,0:00:42.804,"21.867 km/h",0:00:05.344
3754335,19-04-2026,10:46:18,9,0:05:52.845,0:00:42.444,0:00:42.444,"22.053 km/h",-0:00:00.360
,,,,,,,,
3754335,19-04-2026,11:59:18,1,0:00:44.138,0:00:44.138,0:00:44.138,"21.206 km/h",
3754335,19-04-2026,12:00:02,2,0:01:32.940,0:00:48.802,0:00:48.802,"19.180 km/h",0:00:04.664
3754335,19-04-2026,12:00:51,3,0:02:11.514,0:00:38.574,0:00:38.574,"24.265 km/h",-0:00:10.228
3754335,19-04-2026,12:01:29,4,0:02:56.098,0:00:44.584,0:00:44.584,"20.994 km/h",0:00:06.010
3754335,19-04-2026,12:02:14,5,0:03:33.409,0:00:37.311,0:00:37.311,"25.086 km/h",-0:00:07.273
3754335,19-04-2026,12:02:51,6,0:04:17.231,0:00:43.822,0:00:43.822,"21.359 km/h",0:00:06.511
3754335,19-04-2026,12:03:35,7,0:04:55.142,0:00:37.911,0:00:37.911,"24.689 km/h",-0:00:05.911
3754335,19-04-2026,12:04:13,8,0:05:31.931,0:00:36.789,0:00:36.789,"25.442 km/h",-0:00:01.122
3754335,19-04-2026,12:04:50,9,0:06:07.853,0:00:35.922,0:00:35.922,"26.056 km/h",-0:00:00.867
3754335,19-04-2026,12:05:26,10,0:06:53.414,0:00:45.561,0:00:45.561,"20.544 km/h",0:00:09.639
3754335,19-04-2026,12:06:11,11,0:07:41.861,0:00:48.447,0:00:48.447,"19.320 km/h",0:00:02.886
3754335,19-04-2026,12:07:00,12,0:08:19.575,0:00:37.714,0:00:37.714,"24.818 km/h",-0:00:10.733
3754335,19-04-2026,12:07:38,13,0:08:56.664,0:00:37.089,0:00:37.089,"25.237 km/h",-0:00:00.625
3754335,19-04-2026,12:08:15,14,0:09:33.659,0:00:36.995,0:00:36.995,"25.301 km/h",-0:00:00.094
3754335,19-04-2026,12:08:52,15,0:10:16.488,0:00:42.829,0:00:42.829,"21.854 km/h",0:00:05.834
,,,,,,,,
3754335,19-04-2026,14:03:18,1,0:00:37.042,0:00:37.042,0:00:37.042,"25.269 km/h",
3754335,19-04-2026,14:03:55,2,0:01:14.026,0:00:36.984,0:00:36.984,"25.308 km/h",-0:00:00.058
3754335,19-04-2026,14:04:32,3,0:01:53.513,0:00:39.487,0:00:39.487,"23.704 km/h",0:00:02.503
3754335,19-04-2026,14:05:11,4,0:02:31.492,0:00:37.979,0:00:37.979,"24.645 km/h",-0:00:01.508
3754335,19-04-2026,14:05:49,5,0:03:08.933,0:00:37.441,0:00:37.441,"24.999 km/h",-0:00:00.538
3754335,19-04-2026,14:06:27,6,0:03:50.801,0:00:41.868,0:00:41.868,"22.356 km/h",0:00:04.427
3754335,19-04-2026,14:07:09,7,0:04:30.089,0:00:39.288,0:00:39.288,"23.824 km/h",-0:00:02.580
3754335,19-04-2026,14:07:48,8,0:05:07.076,0:00:36.987,0:00:36.987,"25.306 km/h",-0:00:02.301
3754335,19-04-2026,14:08:25,9,0:05:44.484,0:00:37.408,0:00:37.408,"25.021 km/h",0:00:00.421
3754335,19-04-2026,14:09:02,10,0:06:20.726,0:00:36.242,0:00:36.242,"25.826 km/h",-0:00:01.166
3754335,19-04-2026,14:09:39,11,0:06:57.781,0:00:37.055,0:00:37.055,"25.260 km/h",0:00:00.813
3754335,19-04-2026,14:10:16,12,0:07:38.544,0:00:40.763,0:00:40.763,"22.962 km/h",0:00:03.708
3754335,19-04-2026,14:10:56,13,0:08:26.717,0:00:48.173,0:00:48.173,"19.430 km/h",0:00:07.410
3754335,19-04-2026,14:11:45,14,0:09:06.742,0:00:40.025,0:00:40.025,"23.385 km/h",-0:00:08.148
3754335,19-04-2026,14:12:25,15,0:09:44.479,0:00:37.737,0:00:37.737,"24.803 km/h",-0:00:02.288
3754335,19-04-2026,14:13:02,16,0:10:35.300,0:00:50.821,0:00:50.821,"18.418 km/h",0:00:13.084
,,,,,,,,
3754335,19-04-2026,15:28:16,1,0:00:36.374,0:00:36.374,0:00:36.374,"25.733 km/h",
3754335,19-04-2026,15:28:53,2,0:01:12.988,0:00:36.614,0:00:36.614,"25.564 km/h",0:00:00.240
3754335,19-04-2026,15:29:29,3,0:01:51.333,0:00:38.345,0:00:38.345,"24.410 km/h",0:00:01.731
3754335,19-04-2026,15:30:08,4,0:02:29.065,0:00:37.732,0:00:37.732,"24.807 km/h",-0:00:00.613
3754335,19-04-2026,15:30:45,5,0:03:08.808,0:00:39.743,0:00:39.743,"23.551 km/h",0:00:02.011
3754335,19-04-2026,15:31:25,6,0:03:47.635,0:00:38.827,0:00:38.827,"24.107 km/h",-0:00:00.916
3754335,19-04-2026,15:32:04,7,0:04:23.643,0:00:36.008,0:00:36.008,"25.994 km/h",-0:00:02.819
3754335,19-04-2026,15:32:40,8,0:04:59.831,0:00:36.188,0:00:36.188,"25.865 km/h",0:00:00.180
3754335,19-04-2026,15:33:16,9,0:05:38.199,0:00:38.368,0:00:38.368,"24.395 km/h",0:00:02.180
3754335,19-04-2026,15:33:54,10,0:06:18.391,0:00:40.192,0:00:40.192,"23.288 km/h",0:00:01.824
3754335,19-04-2026,15:34:35,11,0:06:55.545,0:00:37.154,0:00:37.154,"25.192 km/h",-0:00:03.038
3754335,19-04-2026,15:35:12,12,0:07:32.896,0:00:37.351,0:00:37.351,"25.060 km/h",0:00:00.197
3754335,19-04-2026,15:35:49,13,0:08:09.772,0:00:36.876,0:00:36.876,"25.382 km/h",-0:00:00.475
3754335,19-04-2026,15:36:26,14,0:08:46.710,0:00:36.938,0:00:36.938,"25.340 km/h",0:00:00.062
3754335,19-04-2026,15:37:03,15,0:09:23.729,0:00:37.019,0:00:37.019,"25.284 km/h",0:00:00.081
3754335,19-04-2026,15:37:40,16,0:10:01.549,0:00:37.820,0:00:37.820,"24.749 km/h",0:00:00.801
,,,,,,,,
3754335,19-04-2026,16:50:42,1,0:00:37.220,0:00:37.220,0:00:37.220,"25.148 km/h",
3754335,19-04-2026,16:51:20,2,0:01:14.196,0:00:36.976,0:00:36.976,"25.314 km/h",-0:00:00.244
3754335,19-04-2026,16:51:57,3,0:01:51.240,0:00:37.044,0:00:37.044,"25.267 km/h",0:00:00.068
3754335,19-04-2026,16:52:34,4,0:02:29.434,0:00:38.194,0:00:38.194,"24.506 km/h",0:00:01.150
3754335,19-04-2026,16:53:12,5,0:03:05.538,0:00:36.104,0:00:36.104,"25.925 km/h",-0:00:02.090
3754335,19-04-2026,16:53:48,6,0:03:42.614,0:00:37.076,0:00:37.076,"25.245 km/h",0:00:00.972
3754335,19-04-2026,16:54:25,7,0:04:26.763,0:00:44.149,0:00:44.149,"21.201 km/h",0:00:07.073
3754335,19-04-2026,16:55:09,8,0:05:09.350,0:00:42.587,0:00:42.587,"21.979 km/h",-0:00:01.562
3754335,19-04-2026,16:55:52,9,0:05:47.805,0:00:38.455,0:00:38.455,"24.340 km/h",-0:00:04.132
3754335,19-04-2026,16:56:30,10,0:06:24.105,0:00:36.300,0:00:36.300,"25.785 km/h",-0:00:02.155
3754335,19-04-2026,16:57:06,11,0:07:01.906,0:00:37.801,0:00:37.801,"24.761 km/h",0:00:01.501
3754335,19-04-2026,16:57:44,12,0:07:38.972,0:00:37.066,0:00:37.066,"25.252 km/h",-0:00:00.735
3754335,19-04-2026,16:58:21,13,0:08:15.016,0:00:36.044,0:00:36.044,"25.968 km/h",-0:00:01.022
3754335,19-04-2026,16:58:57,14,0:08:52.046,0:00:37.030,0:00:37.030,"25.277 km/h",0:00:00.986
3754335,19-04-2026,16:59:34,15,0:09:36.922,0:00:44.876,0:00:44.876,"20.857 km/h",0:00:07.846
