Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6510573,21-05-2026,15:14:06,1,0:00:32.423,0:00:32.423,0:00:32.423,"28.868 km/h",
6510573,21-05-2026,15:14:38,2,0:01:04.954,0:00:32.531,0:00:32.531,"28.773 km/h",0:00:00.108
6510573,21-05-2026,15:15:11,3,0:01:41.799,0:00:36.845,0:00:36.845,"25.404 km/h",0:00:04.314
6510573,21-05-2026,15:15:48,4,0:02:20.344,0:00:38.545,0:00:38.545,"24.283 km/h",0:00:01.700
6510573,21-05-2026,15:16:26,5,0:02:52.692,0:00:32.348,0:00:32.348,"28.935 km/h",-0:00:06.197
,,,,,,,,
6510573,21-05-2026,15:18:27,1,0:00:31.870,0:00:31.870,0:00:31.870,"29.369 km/h",
6510573,21-05-2026,15:18:58,2,0:01:03.292,0:00:31.422,0:00:31.422,"29.788 km/h",-0:00:00.448
6510573,21-05-2026,15:19:30,3,0:01:37.402,0:00:34.110,0:00:34.110,"27.441 km/h",0:00:02.688
6510573,21-05-2026,15:20:04,4,0:02:09.329,0:00:31.927,0:00:31.927,"29.317 km/h",-0:00:02.183
6510573,21-05-2026,15:20:36,5,0:02:42.782,0:00:33.453,0:00:33.453,"27.980 km/h",0:00:01.526
6510573,21-05-2026,15:21:09,6,0:03:14.790,0:00:32.008,0:00:32.008,"29.243 km/h",-0:00:01.445
6510573,21-05-2026,15:21:41,7,0:03:46.210,0:00:31.420,0:00:31.420,"29.790 km/h",-0:00:00.588
6510573,21-05-2026,15:22:13,8,0:04:17.943,0:00:31.733,0:00:31.733,"29.496 km/h",0:00:00.313
6510573,21-05-2026,15:22:44,9,0:04:49.303,0:00:31.360,0:00:31.360,"29.847 km/h",-0:00:00.373
