Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7883765,25-05-2026,16:36:28,1,0:00:46.679,0:00:46.679,0:00:46.679,"20.052 km/h",
7883765,25-05-2026,16:37:15,2,0:01:09.484,0:00:22.805,0:00:22.805,"41.044 km/h",-0:00:23.874
7883765,25-05-2026,16:37:37,3,0:01:34.287,0:00:24.803,0:00:24.803,"37.737 km/h",0:00:01.998
7883765,25-05-2026,16:38:02,4,0:02:05.779,0:00:31.492,0:00:31.492,"29.722 km/h",0:00:06.689
7883765,25-05-2026,16:38:34,5,0:02:53.427,0:00:47.648,0:00:47.648,"19.644 km/h",0:00:16.156
7883765,25-05-2026,16:39:21,6,0:03:09.497,0:00:16.070,0:00:16.070,"58.245 km/h",-0:00:31.578
