Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
4079599,18-04-2026,14:40:13,1,0:00:41.770,0:00:41.770,0:00:41.770,"22.408 km/h",
4079599,18-04-2026,14:40:54,2,0:01:21.894,0:00:40.124,0:00:40.124,"23.328 km/h",-0:00:01.646
4079599,18-04-2026,14:41:35,3,0:02:01.334,0:00:39.440,0:00:39.440,"23.732 km/h",-0:00:00.684
,,,,,,,,
4079599,18-04-2026,14:43:16,1,0:00:38.801,0:00:38.801,0:00:38.801,"24.123 km/h",
4079599,18-04-2026,14:43:54,2,0:01:24.940,0:00:46.139,0:00:46.139,"20.287 km/h",0:00:07.338
4079599,18-04-2026,14:44:40,3,0:02:03.833,0:00:38.893,0:00:38.893,"24.066 km/h",-0:00:07.246
4079599,18-04-2026,14:45:19,4,0:02:43.332,0:00:39.499,0:00:39.499,"23.697 km/h",0:00:00.606
4079599,18-04-2026,14:45:59,5,0:03:21.270,0:00:37.938,0:00:37.938,"24.672 km/h",-0:00:01.561
4079599,18-04-2026,14:46:37,6,0:03:59.261,0:00:37.991,0:00:37.991,"24.637 km/h",0:00:00.053
,,,,,,,,
4079599,18-04-2026,14:48:29,1,0:00:42.810,0:00:42.810,0:00:42.810,"21.864 km/h",
4079599,18-04-2026,14:49:12,2,0:01:19.368,0:00:36.558,0:00:36.558,"25.603 km/h",-0:00:06.252
4079599,18-04-2026,14:49:49,3,0:02:09.554,0:00:50.186,0:00:50.186,"18.651 km/h",0:00:13.628
4079599,18-04-2026,14:50:39,4,0:02:47.588,0:00:38.034,0:00:38.034,"24.610 km/h",-0:00:12.152
4079599,18-04-2026,14:51:17,5,0:03:31.101,0:00:43.513,0:00:43.513,"21.511 km/h",0:00:05.479
,,,,,,,,
4079599,18-04-2026,15:14:03,1,0:00:37.321,0:00:37.321,0:00:37.321,"25.080 km/h",
4079599,18-04-2026,15:14:40,2,0:01:15.038,0:00:37.717,0:00:37.717,"24.816 km/h",0:00:00.396
4079599,18-04-2026,15:15:18,3,0:01:57.410,0:00:42.372,0:00:42.372,"22.090 km/h",0:00:04.655
4079599,18-04-2026,15:16:00,4,0:02:44.459,0:00:47.049,0:00:47.049,"19.894 km/h",0:00:04.677
4079599,18-04-2026,15:16:47,5,0:03:21.974,0:00:37.515,0:00:37.515,"24.950 km/h",-0:00:09.534
,,,,,,,,
4079599,18-04-2026,15:18:54,1,0:00:37.144,0:00:37.144,0:00:37.144,"25.199 km/h",
,,,,,,,,
4079599,18-04-2026,15:20:52,1,0:00:40.961,0:00:40.961,0:00:40.961,"22.851 km/h",
4079599,18-04-2026,15:21:33,2,0:01:21.343,0:00:40.382,0:00:40.382,"23.179 km/h",-0:00:00.579
4079599,18-04-2026,15:22:13,3,0:02:00.868,0:00:39.525,0:00:39.525,"23.681 km/h",-0:00:00.857
4079599,18-04-2026,15:22:53,4,0:02:38.855,0:00:37.987,0:00:37.987,"24.640 km/h",-0:00:01.538
4079599,18-04-2026,15:23:31,5,0:03:15.778,0:00:36.923,0:00:36.923,"25.350 km/h",-0:00:01.064
4079599,18-04-2026,15:24:08,6,0:03:55.698,0:00:39.920,0:00:39.920,"23.447 km/h",0:00:02.997
,,,,,,,,
4079599,18-04-2026,15:39:52,1,0:00:42.712,0:00:42.712,0:00:42.712,"21.914 km/h",
4079599,18-04-2026,15:40:34,2,0:01:19.536,0:00:36.824,0:00:36.824,"25.418 km/h",-0:00:05.888
4079599,18-04-2026,15:41:11,3,0:01:56.445,0:00:36.909,0:00:36.909,"25.360 km/h",0:00:00.085
4079599,18-04-2026,15:41:48,4,0:02:32.633,0:00:36.188,0:00:36.188,"25.865 km/h",-0:00:00.721
4079599,18-04-2026,15:42:24,5,0:03:10.109,0:00:37.476,0:00:37.476,"24.976 km/h",0:00:01.288
4079599,18-04-2026,15:43:02,6,0:03:48.377,0:00:38.268,0:00:38.268,"24.459 km/h",0:00:00.792
4079599,18-04-2026,15:43:40,7,0:04:41.890,0:00:53.513,0:00:53.513,"17.491 km/h",0:00:15.245
4079599,18-04-2026,15:44:34,8,0:05:28.014,0:00:46.124,0:00:46.124,"20.293 km/h",-0:00:07.389
4079599,18-04-2026,15:45:20,9,0:06:05.286,0:00:37.272,0:00:37.272,"25.113 km/h",-0:00:08.852
4079599,18-04-2026,15:45:57,10,0:06:43.041,0:00:37.755,0:00:37.755,"24.791 km/h",0:00:00.483
4079599,18-04-2026,15:46:35,11,0:07:25.251,0:00:42.210,0:00:42.210,"22.175 km/h",0:00:04.455
4079599,18-04-2026,15:47:17,12,0:08:04.841,0:00:39.590,0:00:39.590,"23.642 km/h",-0:00:02.620
,,,,,,,,
4079599,18-04-2026,15:49:21,1,0:00:36.344,0:00:36.344,0:00:36.344,"25.754 km/h",
4079599,18-04-2026,15:49:57,2,0:01:18.120,0:00:41.776,0:00:41.776,"22.405 km/h",0:00:05.432
4079599,18-04-2026,15:50:39,3,0:02:01.666,0:00:43.546,0:00:43.546,"21.495 km/h",0:00:01.770
4079599,18-04-2026,15:51:23,4,0:02:42.809,0:00:41.143,0:00:41.143,"22.750 km/h",-0:00:02.403
,,,,,,,,
4079599,18-04-2026,16:17:39,1,0:00:36.473,0:00:36.473,0:00:36.473,"25.663 km/h",
4079599,18-04-2026,16:18:16,2,0:01:32.563,0:00:56.090,0:00:56.090,"16.687 km/h",0:00:19.617
4079599,18-04-2026,16:19:12,3,0:02:09.237,0:00:36.674,0:00:36.674,"25.522 km/h",-0:00:19.416
,,,,,,,,
4079599,18-04-2026,16:23:39,1,0:00:34.620,0:00:34.620,0:00:34.620,"27.036 km/h",
4079599,18-04-2026,16:24:13,2,0:01:10.655,0:00:36.035,0:00:36.035,"25.975 km/h",0:00:01.415
4079599,18-04-2026,16:24:49,3,0:01:48.659,0:00:38.004,0:00:38.004,"24.629 km/h",0:00:01.969
4079599,18-04-2026,16:25:27,4,0:02:25.662,0:00:37.003,0:00:37.003,"25.295 km/h",-0:00:01.001
