Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
5893236,13-06-2026,15:23:14,1,0:00:46.946,0:00:46.946,0:00:46.946,"19.938 km/h",
5893236,13-06-2026,15:24:01,2,0:01:20.906,0:00:33.960,0:00:33.960,"27.562 km/h",-0:00:12.986
5893236,13-06-2026,15:24:35,3,0:01:57.033,0:00:36.127,0:00:36.127,"25.909 km/h",0:00:02.167
5893236,13-06-2026,15:25:11,4,0:02:30.879,0:00:33.846,0:00:33.846,"27.655 km/h",-0:00:02.281
,,,,,,,,
5893236,13-06-2026,15:28:11,1,0:00:32.811,0:00:32.811,0:00:32.811,"28.527 km/h",
5893236,13-06-2026,15:28:44,2,0:01:07.244,0:00:34.433,0:00:34.433,"27.183 km/h",0:00:01.622
5893236,13-06-2026,15:29:18,3,0:01:40.708,0:00:33.464,0:00:33.464,"27.970 km/h",-0:00:00.969
5893236,13-06-2026,15:29:52,4,0:02:14.419,0:00:33.711,0:00:33.711,"27.765 km/h",0:00:00.247
5893236,13-06-2026,15:30:25,5,0:02:47.015,0:00:32.596,0:00:32.596,"28.715 km/h",-0:00:01.115
5893236,13-06-2026,15:30:58,6,0:03:19.316,0:00:32.301,0:00:32.301,"28.977 km/h",-0:00:00.295
5893236,13-06-2026,15:31:30,7,0:03:58.380,0:00:39.064,0:00:39.064,"23.961 km/h",0:00:06.763
5893236,13-06-2026,15:32:09,8,0:04:32.864,0:00:34.484,0:00:34.484,"27.143 km/h",-0:00:04.580
5893236,13-06-2026,15:32:44,9,0:05:06.368,0:00:33.504,0:00:33.504,"27.937 km/h",-0:00:00.980
5893236,13-06-2026,15:33:17,10,0:05:39.244,0:00:32.876,0:00:32.876,"28.471 km/h",-0:00:00.628
5893236,13-06-2026,15:33:50,11,0:06:11.905,0:00:32.661,0:00:32.661,"28.658 km/h",-0:00:00.215
5893236,13-06-2026,15:34:23,12,0:06:44.171,0:00:32.266,0:00:32.266,"29.009 km/h",-0:00:00.395
5893236,13-06-2026,15:34:55,13,0:07:16.287,0:00:32.116,0:00:32.116,"29.144 km/h",-0:00:00.150
5893236,13-06-2026,15:35:27,14,0:07:49.619,0:00:33.332,0:00:33.332,"28.081 km/h",0:00:01.216
5893236,13-06-2026,15:36:01,15,0:08:21.168,0:00:31.549,0:00:31.549,"29.668 km/h",-0:00:01.783
,,,,,,,,
5893236,13-06-2026,16:24:34,1,0:00:33.113,0:00:33.113,0:00:33.113,"28.267 km/h",
5893236,13-06-2026,16:25:07,2,0:01:05.740,0:00:32.627,0:00:32.627,"28.688 km/h",-0:00:00.486
,,,,,,,,
5893236,13-06-2026,16:27:16,1,0:00:33.325,0:00:33.325,0:00:33.325,"28.087 km/h",
,,,,,,,,
5893236,13-06-2026,16:30:51,1,0:00:32.965,0:00:32.965,0:00:32.965,"28.394 km/h",
5893236,13-06-2026,16:31:24,2,0:01:08.866,0:00:35.901,0:00:35.901,"26.072 km/h",0:00:02.936
5893236,13-06-2026,16:32:00,3,0:01:40.718,0:00:31.852,0:00:31.852,"29.386 km/h",-0:00:04.049
5893236,13-06-2026,16:32:32,4,0:02:23.720,0:00:43.002,0:00:43.002,"21.766 km/h",0:00:11.150
5893236,13-06-2026,16:33:15,5,0:02:55.865,0:00:32.145,0:00:32.145,"29.118 km/h",-0:00:10.857
5893236,13-06-2026,16:33:47,6,0:03:27.884,0:00:32.019,0:00:32.019,"29.233 km/h",-0:00:00.126
5893236,13-06-2026,16:34:19,7,0:04:00.417,0:00:32.533,0:00:32.533,"28.771 km/h",0:00:00.514
5893236,13-06-2026,16:34:52,8,0:04:32.490,0:00:32.073,0:00:32.073,"29.183 km/h",-0:00:00.460
5893236,13-06-2026,16:35:24,9,0:05:05.070,0:00:32.580,0:00:32.580,"28.729 km/h",0:00:00.507
