Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6630898,28-09-2025,13:50:16,1,0:00:32.265,0:00:32.265,0:00:32.265,"29.010 km/h",
6630898,28-09-2025,13:50:49,2,0:01:28.755,0:00:56.490,0:00:56.490,"16.569 km/h",0:00:24.225
6630898,28-09-2025,13:51:45,3,0:02:02.760,0:00:34.005,0:00:34.005,"27.525 km/h",-0:00:22.485
6630898,28-09-2025,13:52:19,4,0:02:34.366,0:00:31.606,0:00:31.606,"29.615 km/h",-0:00:02.399
6630898,28-09-2025,13:52:51,5,0:03:04.348,0:00:29.982,0:00:29.982,"31.219 km/h",-0:00:01.624
6630898,28-09-2025,13:53:21,6,0:03:34.610,0:00:30.262,0:00:30.262,"30.930 km/h",0:00:00.280
6630898,28-09-2025,13:53:51,7,0:04:27.674,0:00:53.064,0:00:53.064,"17.639 km/h",0:00:22.802
,,,,,,,,
6630898,28-09-2025,14:37:20,1,0:00:50.562,0:00:50.562,0:00:50.562,"18.512 km/h",
,,,,,,,,
6630898,28-09-2025,14:39:13,1,0:00:35.026,0:00:35.026,0:00:35.026,"26.723 km/h",
6630898,28-09-2025,14:39:48,2,0:01:06.242,0:00:31.216,0:00:31.216,"29.985 km/h",-0:00:03.810
6630898,28-09-2025,14:40:19,3,0:01:36.121,0:00:29.879,0:00:29.879,"31.326 km/h",-0:00:01.337
6630898,28-09-2025,14:40:49,4,0:02:07.310,0:00:31.189,0:00:31.189,"30.011 km/h",0:00:01.310
6630898,28-09-2025,14:41:20,5,0:02:37.104,0:00:29.794,0:00:29.794,"31.416 km/h",-0:00:01.395
6630898,28-09-2025,14:41:50,6,0:03:07.184,0:00:30.080,0:00:30.080,"31.117 km/h",0:00:00.286
6630898,28-09-2025,14:42:20,7,0:03:40.591,0:00:33.407,0:00:33.407,"28.018 km/h",0:00:03.327
,,,,,,,,
6630898,28-09-2025,15:13:37,1,0:00:51.968,0:00:51.968,0:00:51.968,"18.011 km/h",
6630898,28-09-2025,15:14:29,2,0:01:40.279,0:00:48.311,0:00:48.311,"19.374 km/h",-0:00:03.657
6630898,28-09-2025,15:15:17,3,0:02:25.712,0:00:45.433,0:00:45.433,"20.602 km/h",-0:00:02.878
6630898,28-09-2025,15:16:02,4,0:03:20.785,0:00:55.073,0:00:55.073,"16.996 km/h",0:00:09.640
6630898,28-09-2025,15:16:58,5,0:04:06.452,0:00:45.667,0:00:45.667,"20.496 km/h",-0:00:09.406
6630898,28-09-2025,15:17:43,6,0:05:03.704,0:00:57.252,0:00:57.252,"16.349 km/h",0:00:11.585
6630898,28-09-2025,15:18:40,7,0:05:37.145,0:00:33.441,0:00:33.441,"27.990 km/h",-0:00:23.811
6630898,28-09-2025,15:19:14,8,0:06:11.361,0:00:34.216,0:00:34.216,"27.356 km/h",0:00:00.775
6630898,28-09-2025,15:19:48,9,0:06:45.663,0:00:34.302,0:00:34.302,"27.287 km/h",0:00:00.086
6630898,28-09-2025,15:20:22,10,0:07:15.688,0:00:30.025,0:00:30.025,"31.174 km/h",-0:00:04.277
6630898,28-09-2025,15:20:52,11,0:07:47.757,0:00:32.069,0:00:32.069,"29.187 km/h",0:00:02.044
6630898,28-09-2025,15:21:25,12,0:08:19.327,0:00:31.570,0:00:31.570,"29.648 km/h",-0:00:00.499
6630898,28-09-2025,15:21:56,13,0:08:50.567,0:00:31.240,0:00:31.240,"29.962 km/h",-0:00:00.330
6630898,28-09-2025,15:22:27,14,0:09:22.375,0:00:31.808,0:00:31.808,"29.427 km/h",0:00:00.568
6630898,28-09-2025,15:22:59,15,0:09:57.026,0:00:34.651,0:00:34.651,"27.012 km/h",0:00:02.843
6630898,28-09-2025,15:23:34,16,0:10:28.312,0:00:31.286,0:00:31.286,"29.918 km/h",-0:00:03.365
6630898,28-09-2025,15:24:05,17,0:11:00.490,0:00:32.178,0:00:32.178,"29.088 km/h",0:00:00.892
6630898,28-09-2025,15:24:37,18,0:11:33.507,0:00:33.017,0:00:33.017,"28.349 km/h",0:00:00.839
6630898,28-09-2025,15:25:10,19,0:12:09.766,0:00:36.259,0:00:36.259,"25.814 km/h",0:00:03.242
,,,,,,,,
6630898,28-09-2025,15:27:57,1,0:00:31.485,0:00:31.485,0:00:31.485,"29.728 km/h",
6630898,28-09-2025,15:28:29,2,0:01:12.793,0:00:41.308,0:00:41.308,"22.659 km/h",0:00:09.823
6630898,28-09-2025,15:29:10,3,0:01:44.917,0:00:32.124,0:00:32.124,"29.137 km/h",-0:00:09.184
,,,,,,,,
6630898,28-09-2025,15:30:55,1,0:00:44.050,0:00:44.050,0:00:44.050,"21.249 km/h",
6630898,28-09-2025,15:31:39,2,0:01:26.120,0:00:42.070,0:00:42.070,"22.249 km/h",-0:00:01.980
,,,,,,,,
6630898,28-09-2025,15:33:24,1,0:00:48.610,0:00:48.610,0:00:48.610,"19.255 km/h",
6630898,28-09-2025,15:34:13,2,0:01:36.076,0:00:47.466,0:00:47.466,"19.719 km/h",-0:00:01.144
6630898,28-09-2025,15:35:00,3,0:02:22.748,0:00:46.672,0:00:46.672,"20.055 km/h",-0:00:00.794
6630898,28-09-2025,15:35:47,4,0:03:09.492,0:00:46.744,0:00:46.744,"20.024 km/h",0:00:00.072
6630898,28-09-2025,15:36:33,5,0:03:54.791,0:00:45.299,0:00:45.299,"20.663 km/h",-0:00:01.445
6630898,28-09-2025,15:37:19,6,0:04:38.875,0:00:44.084,0:00:44.084,"21.232 km/h",-0:00:01.215
,,,,,,,,
6630898,28-09-2025,15:48:01,1,0:00:36.234,0:00:36.234,0:00:36.234,"25.832 km/h",
6630898,28-09-2025,15:48:37,2,0:01:32.384,0:00:56.150,0:00:56.150,"16.670 km/h",0:00:19.916
6630898,28-09-2025,15:49:33,3,0:02:01.854,0:00:29.470,0:00:29.470,"31.761 km/h",-0:00:26.680
6630898,28-09-2025,15:50:03,4,0:02:31.506,0:00:29.652,0:00:29.652,"31.566 km/h",0:00:00.182
6630898,28-09-2025,15:50:32,5,0:03:02.096,0:00:30.590,0:00:30.590,"30.598 km/h",0:00:00.938
6630898,28-09-2025,15:51:03,6,0:03:32.395,0:00:30.299,0:00:30.299,"30.892 km/h",-0:00:00.291
6630898,28-09-2025,15:51:33,7,0:04:03.276,0:00:30.881,0:00:30.881,"30.310 km/h",0:00:00.582
6630898,28-09-2025,15:52:04,8,0:04:34.383,0:00:31.107,0:00:31.107,"30.090 km/h",0:00:00.226
6630898,28-09-2025,15:52:35,9,0:05:07.588,0:00:33.205,0:00:33.205,"28.189 km/h",0:00:02.098
6630898,28-09-2025,15:53:08,10,0:05:36.934,0:00:29.346,0:00:29.346,"31.895 km/h",-0:00:03.859
6630898,28-09-2025,15:53:38,11,0:06:15.011,0:00:38.077,0:00:38.077,"24.582 km/h",0:00:08.731
6630898,28-09-2025,15:54:16,12,0:06:44.932,0:00:29.921,0:00:29.921,"31.282 km/h",-0:00:08.156
