Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
5811728,09-05-2025,16:26:44,1,0:00:27.732,0:00:27.732,0:00:27.732,"33.752 km/h",
5811728,09-05-2025,16:27:12,2,0:00:55.229,0:00:27.497,0:00:27.497,"34.040 km/h",-0:00:00.235
5811728,09-05-2025,16:27:39,3,0:01:23.872,0:00:28.643,0:00:28.643,"32.678 km/h",0:00:01.146
,,,,,,,,
5811728,09-05-2025,16:30:41,1,0:00:27.651,0:00:27.651,0:00:27.651,"33.850 km/h",
,,,,,,,,
5811728,09-05-2025,16:36:26,1,0:00:29.666,0:00:29.666,0:00:29.666,"31.551 km/h",
5811728,09-05-2025,16:36:56,2,0:01:07.632,0:00:37.966,0:00:37.966,"24.654 km/h",0:00:08.300
5811728,09-05-2025,16:37:34,3,0:01:34.926,0:00:27.294,0:00:27.294,"34.293 km/h",-0:00:10.672
5811728,09-05-2025,16:38:01,4,0:02:01.961,0:00:27.035,0:00:27.035,"34.622 km/h",-0:00:00.259
5811728,09-05-2025,16:38:28,5,0:02:29.212,0:00:27.251,0:00:27.251,"34.347 km/h",0:00:00.216
5811728,09-05-2025,16:38:55,6,0:02:57.391,0:00:28.179,0:00:28.179,"33.216 km/h",0:00:00.928
5811728,09-05-2025,16:39:24,7,0:03:24.447,0:00:27.056,0:00:27.056,"34.595 km/h",-0:00:01.123
5811728,09-05-2025,16:39:51,8,0:03:51.449,0:00:27.002,0:00:27.002,"34.664 km/h",-0:00:00.054
5811728,09-05-2025,16:40:18,9,0:04:18.883,0:00:27.434,0:00:27.434,"34.118 km/h",0:00:00.432
5811728,09-05-2025,16:40:45,10,0:04:46.200,0:00:27.317,0:00:27.317,"34.264 km/h",-0:00:00.117
,,,,,,,,
5811728,09-05-2025,16:49:25,1,0:00:29.101,0:00:29.101,0:00:29.101,"32.164 km/h",
5811728,09-05-2025,16:49:55,2,0:00:57.821,0:00:28.720,0:00:28.720,"32.591 km/h",-0:00:00.381
5811728,09-05-2025,16:50:23,3,0:01:25.504,0:00:27.683,0:00:27.683,"33.811 km/h",-0:00:01.037
5811728,09-05-2025,16:50:51,4,0:01:52.659,0:00:27.155,0:00:27.155,"34.469 km/h",-0:00:00.528
5811728,09-05-2025,16:51:18,5,0:02:20.243,0:00:27.584,0:00:27.584,"33.933 km/h",0:00:00.429
5811728,09-05-2025,16:51:46,6,0:02:47.882,0:00:27.639,0:00:27.639,"33.865 km/h",0:00:00.055
5811728,09-05-2025,16:52:13,7,0:03:15.318,0:00:27.436,0:00:27.436,"34.116 km/h",-0:00:00.203
5811728,09-05-2025,16:52:41,8,0:03:45.025,0:00:29.707,0:00:29.707,"31.508 km/h",0:00:02.271
5811728,09-05-2025,16:53:10,9,0:04:12.271,0:00:27.246,0:00:27.246,"34.354 km/h",-0:00:02.461
5811728,09-05-2025,16:53:38,10,0:04:39.732,0:00:27.461,0:00:27.461,"34.085 km/h",0:00:00.215
