Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
9415016,19-04-2026,09:38:24,1,0:00:36.992,0:00:36.992,0:00:36.992,"25.303 km/h",
9415016,19-04-2026,09:39:01,2,0:01:23.636,0:00:46.644,0:00:46.644,"20.067 km/h",0:00:09.652
9415016,19-04-2026,09:39:48,3,0:02:04.488,0:00:40.852,0:00:40.852,"22.912 km/h",-0:00:05.792
9415016,19-04-2026,09:40:29,4,0:02:41.763,0:00:37.275,0:00:37.275,"25.111 km/h",-0:00:03.577
9415016,19-04-2026,09:41:06,5,0:03:18.958,0:00:37.195,0:00:37.195,"25.165 km/h",-0:00:00.080
9415016,19-04-2026,09:41:43,6,0:03:56.057,0:00:37.099,0:00:37.099,"25.230 km/h",-0:00:00.096
9415016,19-04-2026,09:42:20,7,0:04:33.549,0:00:37.492,0:00:37.492,"24.965 km/h",0:00:00.393
9415016,19-04-2026,09:42:58,8,0:05:08.912,0:00:35.363,0:00:35.363,"26.468 km/h",-0:00:02.129
9415016,19-04-2026,09:43:33,9,0:05:45.491,0:00:36.579,0:00:36.579,"25.588 km/h",0:00:01.216
9415016,19-04-2026,09:44:10,10,0:06:21.319,0:00:35.828,0:00:35.828,"26.125 km/h",-0:00:00.751
,,,,,,,,
9415016,19-04-2026,10:32:18,1,0:00:34.688,0:00:34.688,0:00:34.688,"26.983 km/h",
9415016,19-04-2026,10:32:53,2,0:01:11.036,0:00:36.348,0:00:36.348,"25.751 km/h",0:00:01.660
9415016,19-04-2026,10:33:29,3,0:01:45.372,0:00:34.336,0:00:34.336,"27.260 km/h",-0:00:02.012
9415016,19-04-2026,10:34:03,4,0:02:19.370,0:00:33.998,0:00:33.998,"27.531 km/h",-0:00:00.338
9415016,19-04-2026,10:34:37,5,0:02:53.406,0:00:34.036,0:00:34.036,"27.500 km/h",0:00:00.038
9415016,19-04-2026,10:35:11,6,0:03:27.539,0:00:34.133,0:00:34.133,"27.422 km/h",0:00:00.097
9415016,19-04-2026,10:35:46,7,0:04:01.346,0:00:33.807,0:00:33.807,"27.687 km/h",-0:00:00.326
9415016,19-04-2026,10:36:19,8,0:04:35.642,0:00:34.296,0:00:34.296,"27.292 km/h",0:00:00.489
9415016,19-04-2026,10:36:54,9,0:05:09.470,0:00:33.828,0:00:33.828,"27.669 km/h",-0:00:00.468
9415016,19-04-2026,10:37:27,10,0:05:44.972,0:00:35.502,0:00:35.502,"26.365 km/h",0:00:01.674
9415016,19-04-2026,10:38:03,11,0:06:18.916,0:00:33.944,0:00:33.944,"27.575 km/h",-0:00:01.558
,,,,,,,,
9415016,19-04-2026,11:14:36,1,0:00:35.065,0:00:35.065,0:00:35.065,"26.693 km/h",
9415016,19-04-2026,11:15:11,2,0:01:18.445,0:00:43.380,0:00:43.380,"21.577 km/h",0:00:08.315
,,,,,,,,
9415016,19-04-2026,11:17:10,1,0:00:33.185,0:00:33.185,0:00:33.185,"28.206 km/h",
9415016,19-04-2026,11:17:43,2,0:01:10.234,0:00:37.049,0:00:37.049,"25.264 km/h",0:00:03.864
9415016,19-04-2026,11:18:20,3,0:01:42.877,0:00:32.643,0:00:32.643,"28.674 km/h",-0:00:04.406
9415016,19-04-2026,11:18:53,4,0:02:19.898,0:00:37.021,0:00:37.021,"25.283 km/h",0:00:04.378
9415016,19-04-2026,11:19:30,5,0:02:53.312,0:00:33.414,0:00:33.414,"28.012 km/h",-0:00:03.607
9415016,19-04-2026,11:20:03,6,0:03:26.542,0:00:33.230,0:00:33.230,"28.167 km/h",-0:00:00.184
9415016,19-04-2026,11:20:37,7,0:03:59.996,0:00:33.454,0:00:33.454,"27.979 km/h",0:00:00.224
9415016,19-04-2026,11:21:10,8,0:04:33.307,0:00:33.311,0:00:33.311,"28.099 km/h",-0:00:00.143
,,,,,,,,
9415016,19-04-2026,11:26:17,1,0:00:33.311,0:00:33.311,0:00:33.311,"28.099 km/h",
9415016,19-04-2026,11:26:50,2,0:01:06.678,0:00:33.367,0:00:33.367,"28.052 km/h",0:00:00.056
9415016,19-04-2026,11:27:24,3,0:01:40.438,0:00:33.760,0:00:33.760,"27.725 km/h",0:00:00.393
9415016,19-04-2026,11:27:58,4,0:02:14.575,0:00:34.137,0:00:34.137,"27.419 km/h",0:00:00.377
9415016,19-04-2026,11:28:32,5,0:02:49.388,0:00:34.813,0:00:34.813,"26.887 km/h",0:00:00.676
9415016,19-04-2026,11:29:06,6,0:03:23.891,0:00:34.503,0:00:34.503,"27.128 km/h",-0:00:00.310
9415016,19-04-2026,11:29:41,7,0:03:58.180,0:00:34.289,0:00:34.289,"27.297 km/h",-0:00:00.214
9415016,19-04-2026,11:30:15,8,0:04:32.149,0:00:33.969,0:00:33.969,"27.555 km/h",-0:00:00.320
9415016,19-04-2026,11:30:49,9,0:05:05.590,0:00:33.441,0:00:33.441,"27.990 km/h",-0:00:00.528
,,,,,,,,
9415016,19-04-2026,13:33:23,1,0:00:34.161,0:00:34.161,0:00:34.161,"27.400 km/h",
9415016,19-04-2026,13:33:57,2,0:01:07.372,0:00:33.211,0:00:33.211,"28.183 km/h",-0:00:00.950
