Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
9626492,09-08-2026,12:07:49,1,0:00:41.371,0:00:41.371,0:00:41.371,"22.625 km/h",
9626492,09-08-2026,12:08:30,2,0:01:21.029,0:00:39.658,0:00:39.658,"23.602 km/h",-0:00:01.713
9626492,09-08-2026,12:09:10,3,0:01:58.493,0:00:37.464,0:00:37.464,"24.984 km/h",-0:00:02.194
,,,,,,,,
9626492,09-08-2026,12:10:50,1,0:00:37.872,0:00:37.872,0:00:37.872,"24.715 km/h",
9626492,09-08-2026,12:11:28,2,0:01:15.193,0:00:37.321,0:00:37.321,"25.080 km/h",-0:00:00.551
