Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3185669,06-06-2026,14:48:24,1,0:00:36.623,0:00:36.623,0:00:36.623,"25.558 km/h",
3185669,06-06-2026,14:49:00,2,0:01:14.720,0:00:38.097,0:00:38.097,"24.569 km/h",0:00:01.474
3185669,06-06-2026,14:49:38,3,0:01:51.057,0:00:36.337,0:00:36.337,"25.759 km/h",-0:00:01.760
3185669,06-06-2026,14:50:15,4,0:02:27.036,0:00:35.979,0:00:35.979,"26.015 km/h",-0:00:00.358
3185669,06-06-2026,14:50:51,5,0:03:05.804,0:00:38.768,0:00:38.768,"24.144 km/h",0:00:02.789
3185669,06-06-2026,14:51:29,6,0:03:42.426,0:00:36.622,0:00:36.622,"25.558 km/h",-0:00:02.146
3185669,06-06-2026,14:52:06,7,0:04:18.496,0:00:36.070,0:00:36.070,"25.950 km/h",-0:00:00.552
3185669,06-06-2026,14:52:42,8,0:04:57.019,0:00:38.523,0:00:38.523,"24.297 km/h",0:00:02.453
3185669,06-06-2026,14:53:21,9,0:05:34.527,0:00:37.508,0:00:37.508,"24.955 km/h",-0:00:01.015
3185669,06-06-2026,14:53:58,10,0:06:16.081,0:00:41.554,0:00:41.554,"22.525 km/h",0:00:04.046
,,,,,,,,
3185669,06-06-2026,15:44:19,1,0:00:39.336,0:00:39.336,0:00:39.336,"23.795 km/h",
3185669,06-06-2026,15:44:59,2,0:01:16.251,0:00:36.915,0:00:36.915,"25.356 km/h",-0:00:02.421
3185669,06-06-2026,15:45:36,3,0:01:52.387,0:00:36.136,0:00:36.136,"25.902 km/h",-0:00:00.779
3185669,06-06-2026,15:46:12,4,0:02:28.398,0:00:36.011,0:00:36.011,"25.992 km/h",-0:00:00.125
3185669,06-06-2026,15:46:48,5,0:03:04.145,0:00:35.747,0:00:35.747,"26.184 km/h",-0:00:00.264
3185669,06-06-2026,15:47:23,6,0:03:40.452,0:00:36.307,0:00:36.307,"25.780 km/h",0:00:00.560
,,,,,,,,
3185669,06-06-2026,15:49:16,1,0:00:36.649,0:00:36.649,0:00:36.649,"25.540 km/h",
3185669,06-06-2026,15:49:52,2,0:01:13.294,0:00:36.645,0:00:36.645,"25.542 km/h",-0:00:00.004
3185669,06-06-2026,15:50:29,3,0:02:04.337,0:00:51.043,0:00:51.043,"18.337 km/h",0:00:14.398
3185669,06-06-2026,15:51:20,4,0:02:40.046,0:00:35.709,0:00:35.709,"26.212 km/h",-0:00:15.334
