Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8610318,19-04-2026,09:09:28,1,0:00:41.179,0:00:41.179,0:00:41.179,"22.730 km/h",
8610318,19-04-2026,09:10:09,2,0:01:21.676,0:00:40.497,0:00:40.497,"23.113 km/h",-0:00:00.682
8610318,19-04-2026,09:10:50,3,0:02:03.138,0:00:41.462,0:00:41.462,"22.575 km/h",0:00:00.965
,,,,,,,,
8610318,19-04-2026,09:13:03,1,0:00:39.527,0:00:39.527,0:00:39.527,"23.680 km/h",
8610318,19-04-2026,09:13:42,2,0:01:21.370,0:00:41.843,0:00:41.843,"22.369 km/h",0:00:02.316
8610318,19-04-2026,09:14:24,3,0:02:01.216,0:00:39.846,0:00:39.846,"23.490 km/h",-0:00:01.997
8610318,19-04-2026,09:15:04,4,0:02:47.819,0:00:46.603,0:00:46.603,"20.085 km/h",0:00:06.757
,,,,,,,,
8610318,19-04-2026,10:04:21,1,0:00:41.325,0:00:41.325,0:00:41.325,"22.650 km/h",
,,,,,,,,
8610318,19-04-2026,10:48:57,1,0:00:52.832,0:00:52.832,0:00:52.832,"17.717 km/h",
8610318,19-04-2026,10:49:50,2,0:01:32.095,0:00:39.263,0:00:39.263,"23.839 km/h",-0:00:13.569
8610318,19-04-2026,10:50:29,3,0:02:10.747,0:00:38.652,0:00:38.652,"24.216 km/h",-0:00:00.611
8610318,19-04-2026,10:51:08,4,0:02:49.559,0:00:38.812,0:00:38.812,"24.116 km/h",0:00:00.160
8610318,19-04-2026,10:51:47,5,0:03:37.341,0:00:47.782,0:00:47.782,"19.589 km/h",0:00:08.970
8610318,19-04-2026,10:52:34,6,0:04:13.739,0:00:36.398,0:00:36.398,"25.716 km/h",-0:00:11.384
8610318,19-04-2026,10:53:11,7,0:04:51.541,0:00:37.802,0:00:37.802,"24.761 km/h",0:00:01.404
8610318,19-04-2026,10:53:49,8,0:05:28.809,0:00:37.268,0:00:37.268,"25.115 km/h",-0:00:00.534
8610318,19-04-2026,10:54:26,9,0:06:10.604,0:00:41.795,0:00:41.795,"22.395 km/h",0:00:04.527
,,,,,,,,
8610318,19-04-2026,11:44:46,1,0:00:47.864,0:00:47.864,0:00:47.864,"19.555 km/h",
8610318,19-04-2026,11:45:34,2,0:01:26.303,0:00:38.439,0:00:38.439,"24.350 km/h",-0:00:09.425
8610318,19-04-2026,11:46:12,3,0:02:16.535,0:00:50.232,0:00:50.232,"18.634 km/h",0:00:11.793
8610318,19-04-2026,11:47:03,4,0:02:57.779,0:00:41.244,0:00:41.244,"22.694 km/h",-0:00:08.988
8610318,19-04-2026,11:47:44,5,0:03:41.185,0:00:43.406,0:00:43.406,"21.564 km/h",0:00:02.162
8610318,19-04-2026,11:48:27,6,0:04:19.508,0:00:38.323,0:00:38.323,"24.424 km/h",-0:00:05.083
8610318,19-04-2026,11:49:05,7,0:04:58.765,0:00:39.257,0:00:39.257,"23.843 km/h",0:00:00.934
8610318,19-04-2026,11:49:45,8,0:05:38.633,0:00:39.868,0:00:39.868,"23.477 km/h",0:00:00.611
8610318,19-04-2026,11:50:25,9,0:06:16.684,0:00:38.051,0:00:38.051,"24.599 km/h",-0:00:01.817
8610318,19-04-2026,11:51:03,10,0:06:56.364,0:00:39.680,0:00:39.680,"23.589 km/h",0:00:01.629
8610318,19-04-2026,11:51:42,11,0:07:41.422,0:00:45.058,0:00:45.058,"20.773 km/h",0:00:05.378
8610318,19-04-2026,11:52:27,12,0:08:20.190,0:00:38.768,0:00:38.768,"24.144 km/h",-0:00:06.290
8610318,19-04-2026,11:53:06,13,0:08:57.424,0:00:37.234,0:00:37.234,"25.138 km/h",-0:00:01.534
8610318,19-04-2026,11:53:43,14,0:09:35.592,0:00:38.168,0:00:38.168,"24.523 km/h",0:00:00.934
8610318,19-04-2026,11:54:22,15,0:10:15.772,0:00:40.180,0:00:40.180,"23.295 km/h",0:00:02.012
,,,,,,,,
8610318,19-04-2026,13:49:13,1,0:00:43.836,0:00:43.836,0:00:43.836,"21.352 km/h",
8610318,19-04-2026,13:49:57,2,0:01:20.378,0:00:36.542,0:00:36.542,"25.614 km/h",-0:00:07.294
8610318,19-04-2026,13:50:33,3,0:02:02.906,0:00:42.528,0:00:42.528,"22.009 km/h",0:00:05.986
8610318,19-04-2026,13:51:16,4,0:02:43.243,0:00:40.337,0:00:40.337,"23.205 km/h",-0:00:02.191
8610318,19-04-2026,13:51:56,5,0:03:23.150,0:00:39.907,0:00:39.907,"23.455 km/h",-0:00:00.430
