Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8046737,02-05-2026,14:02:54,1,0:00:36.259,0:00:36.259,0:00:36.259,"25.814 km/h",
8046737,02-05-2026,14:03:30,2,0:01:15.453,0:00:39.194,0:00:39.194,"23.881 km/h",0:00:02.935
8046737,02-05-2026,14:04:09,3,0:01:50.235,0:00:34.782,0:00:34.782,"26.910 km/h",-0:00:04.412
8046737,02-05-2026,14:04:44,4,0:02:24.478,0:00:34.243,0:00:34.243,"27.334 km/h",-0:00:00.539
8046737,02-05-2026,14:05:18,5,0:02:59.478,0:00:35.000,0:00:35.000,"26.743 km/h",0:00:00.757
8046737,02-05-2026,14:05:53,6,0:03:36.439,0:00:36.961,0:00:36.961,"25.324 km/h",0:00:01.961
,,,,,,,,
8046737,02-05-2026,14:07:31,1,0:00:34.594,0:00:34.594,0:00:34.594,"27.057 km/h",
8046737,02-05-2026,14:08:05,2,0:01:09.236,0:00:34.642,0:00:34.642,"27.019 km/h",0:00:00.048
,,,,,,,,
8046737,02-05-2026,14:09:54,1,0:00:40.849,0:00:40.849,0:00:40.849,"22.914 km/h",
,,,,,,,,
8046737,02-05-2026,14:12:43,1,0:00:34.322,0:00:34.322,0:00:34.322,"27.271 km/h",
8046737,02-05-2026,14:13:18,2,0:01:13.484,0:00:39.162,0:00:39.162,"23.901 km/h",0:00:04.840
8046737,02-05-2026,14:13:57,3,0:01:54.520,0:00:41.036,0:00:41.036,"22.809 km/h",0:00:01.874
8046737,02-05-2026,14:14:38,4,0:02:29.085,0:00:34.565,0:00:34.565,"27.079 km/h",-0:00:06.471
8046737,02-05-2026,14:15:12,5,0:03:04.481,0:00:35.396,0:00:35.396,"26.444 km/h",0:00:00.831
8046737,02-05-2026,14:15:48,6,0:03:38.159,0:00:33.678,0:00:33.678,"27.793 km/h",-0:00:01.718
8046737,02-05-2026,14:16:22,7,0:04:12.342,0:00:34.183,0:00:34.183,"27.382 km/h",0:00:00.505
8046737,02-05-2026,14:16:56,8,0:04:47.164,0:00:34.822,0:00:34.822,"26.880 km/h",0:00:00.639
,,,,,,,,
8046737,02-05-2026,14:54:24,1,0:00:59.310,0:00:59.310,0:00:59.310,"15.781 km/h",
8046737,02-05-2026,14:55:23,2,0:01:36.335,0:00:37.025,0:00:37.025,"25.280 km/h",-0:00:22.285
8046737,02-05-2026,14:56:00,3,0:02:15.043,0:00:38.708,0:00:38.708,"24.181 km/h",0:00:01.683
8046737,02-05-2026,14:56:39,4,0:02:50.618,0:00:35.575,0:00:35.575,"26.311 km/h",-0:00:03.133
8046737,02-05-2026,14:57:14,5,0:03:29.934,0:00:39.316,0:00:39.316,"23.807 km/h",0:00:03.741
,,,,,,,,
8046737,02-05-2026,16:01:53,1,0:00:39.696,0:00:39.696,0:00:39.696,"23.579 km/h",
8046737,02-05-2026,16:02:32,2,0:01:14.304,0:00:34.608,0:00:34.608,"27.046 km/h",-0:00:05.088
8046737,02-05-2026,16:03:07,3,0:01:50.791,0:00:36.487,0:00:36.487,"25.653 km/h",0:00:01.879
8046737,02-05-2026,16:03:44,4,0:02:28.719,0:00:37.928,0:00:37.928,"24.678 km/h",0:00:01.441
,,,,,,,,
8046737,02-05-2026,16:06:28,1,0:00:35.538,0:00:35.538,0:00:35.538,"26.338 km/h",
8046737,02-05-2026,16:07:04,2,0:01:12.234,0:00:36.696,0:00:36.696,"25.507 km/h",0:00:01.158
8046737,02-05-2026,16:07:40,3,0:01:50.585,0:00:38.351,0:00:38.351,"24.406 km/h",0:00:01.655
