Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
9070058,27-04-2026,16:28:58,1,0:00:21.784,0:00:21.784,0:00:21.784,"42.967 km/h",
,,,,,,,,
9070058,27-04-2026,16:33:27,1,0:00:23.995,0:00:23.995,0:00:23.995,"39.008 km/h",
,,,,,,,,
9070058,27-04-2026,16:35:36,1,0:00:20.690,0:00:20.690,0:00:20.690,"45.239 km/h",
9070058,27-04-2026,16:35:57,2,0:00:42.185,0:00:21.495,0:00:21.495,"43.545 km/h",0:00:00.805
9070058,27-04-2026,16:36:19,3,0:01:03.695,0:00:21.510,0:00:21.510,"43.515 km/h",0:00:00.015
9070058,27-04-2026,16:36:40,4,0:01:25.024,0:00:21.329,0:00:21.329,"43.884 km/h",-0:00:00.181
,,,,,,,,
9070058,27-04-2026,16:38:05,1,0:00:23.564,0:00:23.564,0:00:23.564,"39.722 km/h",
,,,,,,,,
9070058,27-04-2026,16:48:46,1,0:00:43.622,0:00:43.622,0:00:43.622,"21.457 km/h",
9070058,27-04-2026,16:49:30,2,0:01:29.664,0:00:46.042,0:00:46.042,"20.329 km/h",0:00:02.420
9070058,27-04-2026,16:50:16,3,0:01:51.605,0:00:21.941,0:00:21.941,"42.660 km/h",-0:00:24.101
,,,,,,,,
9070058,27-04-2026,16:52:01,1,0:00:20.500,0:00:20.500,0:00:20.500,"45.659 km/h",
9070058,27-04-2026,16:52:22,2,0:00:41.225,0:00:20.725,0:00:20.725,"45.163 km/h",0:00:00.225
