Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
9240743,19-04-2026,09:38:19,1,0:00:40.778,0:00:40.778,0:00:40.778,"22.954 km/h",
9240743,19-04-2026,09:39:00,2,0:01:20.127,0:00:39.349,0:00:39.349,"23.787 km/h",-0:00:01.429
9240743,19-04-2026,09:39:39,3,0:02:00.953,0:00:40.826,0:00:40.826,"22.927 km/h",0:00:01.477
9240743,19-04-2026,09:40:20,4,0:02:42.000,0:00:41.047,0:00:41.047,"22.803 km/h",0:00:00.221
9240743,19-04-2026,09:41:01,5,0:03:20.754,0:00:38.754,0:00:38.754,"24.152 km/h",-0:00:02.293
9240743,19-04-2026,09:41:40,6,0:04:00.084,0:00:39.330,0:00:39.330,"23.799 km/h",0:00:00.576
9240743,19-04-2026,09:42:19,7,0:04:39.537,0:00:39.453,0:00:39.453,"23.724 km/h",0:00:00.123
9240743,19-04-2026,09:42:59,8,0:05:18.235,0:00:38.698,0:00:38.698,"24.187 km/h",-0:00:00.755
9240743,19-04-2026,09:43:37,9,0:05:57.024,0:00:38.789,0:00:38.789,"24.131 km/h",0:00:00.091
9240743,19-04-2026,09:44:16,10,0:06:37.288,0:00:40.264,0:00:40.264,"23.247 km/h",0:00:01.475
,,,,,,,,
9240743,19-04-2026,10:32:43,1,0:00:48.633,0:00:48.633,0:00:48.633,"19.246 km/h",
9240743,19-04-2026,10:33:31,2,0:01:29.288,0:00:40.655,0:00:40.655,"23.023 km/h",-0:00:07.978
9240743,19-04-2026,10:34:12,3,0:02:07.948,0:00:38.660,0:00:38.660,"24.211 km/h",-0:00:01.995
9240743,19-04-2026,10:34:51,4,0:02:46.630,0:00:38.682,0:00:38.682,"24.197 km/h",0:00:00.022
9240743,19-04-2026,10:35:29,5,0:03:28.873,0:00:42.243,0:00:42.243,"22.158 km/h",0:00:03.561
9240743,19-04-2026,10:36:12,6,0:04:07.974,0:00:39.101,0:00:39.101,"23.938 km/h",-0:00:03.142
9240743,19-04-2026,10:36:51,7,0:04:50.303,0:00:42.329,0:00:42.329,"22.112 km/h",0:00:03.228
9240743,19-04-2026,10:37:33,8,0:05:27.721,0:00:37.418,0:00:37.418,"25.015 km/h",-0:00:04.911
9240743,19-04-2026,10:38:10,9,0:06:05.856,0:00:38.135,0:00:38.135,"24.544 km/h",0:00:00.717
,,,,,,,,
9240743,19-04-2026,11:14:34,1,0:00:36.299,0:00:36.299,0:00:36.299,"25.786 km/h",
9240743,19-04-2026,11:15:11,2,0:01:15.790,0:00:39.491,0:00:39.491,"23.702 km/h",0:00:03.192
9240743,19-04-2026,11:15:50,3,0:01:50.618,0:00:34.828,0:00:34.828,"26.875 km/h",-0:00:04.663
9240743,19-04-2026,11:16:25,4,0:02:26.366,0:00:35.748,0:00:35.748,"26.183 km/h",0:00:00.920
9240743,19-04-2026,11:17:01,5,0:03:02.112,0:00:35.746,0:00:35.746,"26.185 km/h",-0:00:00.002
9240743,19-04-2026,11:17:36,6,0:03:47.752,0:00:45.640,0:00:45.640,"20.508 km/h",0:00:09.894
9240743,19-04-2026,11:18:22,7,0:04:23.583,0:00:35.831,0:00:35.831,"26.123 km/h",-0:00:09.809
9240743,19-04-2026,11:18:58,8,0:04:59.056,0:00:35.473,0:00:35.473,"26.386 km/h",-0:00:00.358
9240743,19-04-2026,11:19:33,9,0:05:35.686,0:00:36.630,0:00:36.630,"25.553 km/h",0:00:01.157
9240743,19-04-2026,11:20:10,10,0:06:11.568,0:00:35.882,0:00:35.882,"26.086 km/h",-0:00:00.748
9240743,19-04-2026,11:20:46,11,0:06:55.774,0:00:44.206,0:00:44.206,"21.174 km/h",0:00:08.324
,,,,,,,,
9240743,19-04-2026,11:26:57,1,0:00:46.539,0:00:46.539,0:00:46.539,"20.112 km/h",
9240743,19-04-2026,11:27:44,2,0:01:23.794,0:00:37.255,0:00:37.255,"25.124 km/h",-0:00:09.284
9240743,19-04-2026,11:28:21,3,0:01:58.804,0:00:35.010,0:00:35.010,"26.735 km/h",-0:00:02.245
9240743,19-04-2026,11:28:56,4,0:02:35.046,0:00:36.242,0:00:36.242,"25.826 km/h",0:00:01.232
9240743,19-04-2026,11:29:33,5,0:03:09.554,0:00:34.508,0:00:34.508,"27.124 km/h",-0:00:01.734
9240743,19-04-2026,11:30:07,6,0:03:47.610,0:00:38.056,0:00:38.056,"24.595 km/h",0:00:03.548
9240743,19-04-2026,11:30:45,7,0:04:23.847,0:00:36.237,0:00:36.237,"25.830 km/h",-0:00:01.819
9240743,19-04-2026,11:31:21,8,0:05:02.558,0:00:38.711,0:00:38.711,"24.179 km/h",0:00:02.474
9240743,19-04-2026,11:32:00,9,0:05:39.657,0:00:37.099,0:00:37.099,"25.230 km/h",-0:00:01.612
,,,,,,,,
9240743,19-04-2026,15:58:47,1,0:00:36.937,0:00:36.937,0:00:36.937,"25.340 km/h",
9240743,19-04-2026,15:59:24,2,0:01:13.257,0:00:36.320,0:00:36.320,"25.771 km/h",-0:00:00.617
9240743,19-04-2026,16:00:00,3,0:01:48.618,0:00:35.361,0:00:35.361,"26.470 km/h",-0:00:00.959
9240743,19-04-2026,16:00:35,4,0:02:27.800,0:00:39.182,0:00:39.182,"23.889 km/h",0:00:03.821
9240743,19-04-2026,16:01:15,5,0:03:03.238,0:00:35.438,0:00:35.438,"26.412 km/h",-0:00:03.744
9240743,19-04-2026,16:01:50,6,0:03:39.151,0:00:35.913,0:00:35.913,"26.063 km/h",0:00:00.475
9240743,19-04-2026,16:02:26,7,0:04:15.470,0:00:36.319,0:00:36.319,"25.772 km/h",0:00:00.406
9240743,19-04-2026,16:03:02,8,0:04:55.739,0:00:40.269,0:00:40.269,"23.244 km/h",0:00:03.950
9240743,19-04-2026,16:03:43,9,0:05:30.974,0:00:35.235,0:00:35.235,"26.564 km/h",-0:00:05.034
9240743,19-04-2026,16:04:18,10,0:06:06.945,0:00:35.971,0:00:35.971,"26.021 km/h",0:00:00.736
9240743,19-04-2026,16:04:54,11,0:06:43.233,0:00:36.288,0:00:36.288,"25.794 km/h",0:00:00.317
9240743,19-04-2026,16:05:30,12,0:07:19.034,0:00:35.801,0:00:35.801,"26.145 km/h",-0:00:00.487
9240743,19-04-2026,16:06:06,13,0:08:01.303,0:00:42.269,0:00:42.269,"22.144 km/h",0:00:06.468
9240743,19-04-2026,16:06:48,14,0:08:36.037,0:00:34.734,0:00:34.734,"26.948 km/h",-0:00:07.535
9240743,19-04-2026,16:07:23,15,0:09:12.583,0:00:36.546,0:00:36.546,"25.612 km/h",0:00:01.812
9240743,19-04-2026,16:07:59,16,0:09:53.279,0:00:40.696,0:00:40.696,"23.000 km/h",0:00:04.150
9240743,19-04-2026,16:08:40,17,0:10:28.174,0:00:34.895,0:00:34.895,"26.823 km/h",-0:00:05.801
9240743,19-04-2026,16:09:15,18,0:11:04.391,0:00:36.217,0:00:36.217,"25.844 km/h",0:00:01.322
9240743,19-04-2026,16:09:51,19,0:11:42.400,0:00:38.009,0:00:38.009,"24.626 km/h",0:00:01.792
9240743,19-04-2026,16:10:29,20,0:12:19.439,0:00:37.039,0:00:37.039,"25.271 km/h",-0:00:00.970
9240743,19-04-2026,16:11:06,21,0:12:58.007,0:00:38.568,0:00:38.568,"24.269 km/h",0:00:01.529
9240743,19-04-2026,16:11:45,22,0:13:34.010,0:00:36.003,0:00:36.003,"25.998 km/h",-0:00:02.565
9240743,19-04-2026,16:12:21,23,0:14:13.492,0:00:39.482,0:00:39.482,"23.707 km/h",0:00:03.479
9240743,19-04-2026,16:13:00,24,0:14:50.200,0:00:36.708,0:00:36.708,"25.499 km/h",-0:00:02.774
9240743,19-04-2026,16:13:37,25,0:15:32.772,0:00:42.572,0:00:42.572,"21.986 km/h",0:00:05.864
9240743,19-04-2026,16:14:20,26,0:16:10.432,0:00:37.660,0:00:37.660,"24.854 km/h",-0:00:04.912
9240743,19-04-2026,16:14:57,27,0:16:46.155,0:00:35.723,0:00:35.723,"26.202 km/h",-0:00:01.937
9240743,19-04-2026,16:15:33,28,0:17:21.659,0:00:35.504,0:00:35.504,"26.363 km/h",-0:00:00.219
9240743,19-04-2026,16:16:08,29,0:18:01.050,0:00:39.391,0:00:39.391,"23.762 km/h",0:00:03.887
9240743,19-04-2026,16:16:48,30,0:18:38.670,0:00:37.620,0:00:37.620,"24.880 km/h",-0:00:01.771
9240743,19-04-2026,16:17:25,31,0:19:18.603,0:00:39.933,0:00:39.933,"23.439 km/h",0:00:02.313
9240743,19-04-2026,16:18:05,32,0:19:55.417,0:00:36.814,0:00:36.814,"25.425 km/h",-0:00:03.119
9240743,19-04-2026,16:18:42,33,0:20:39.313,0:00:43.896,0:00:43.896,"21.323 km/h",0:00:07.082
9240743,19-04-2026,16:19:26,34,0:21:20.820,0:00:41.507,0:00:41.507,"22.550 km/h",-0:00:02.389
9240743,19-04-2026,16:20:08,35,0:21:57.336,0:00:36.516,0:00:36.516,"25.633 km/h",-0:00:04.991
9240743,19-04-2026,16:20:44,36,0:22:44.969,0:00:47.633,0:00:47.633,"19.650 km/h",0:00:11.117
9240743,19-04-2026,16:21:32,37,0:23:23.045,0:00:38.076,0:00:38.076,"24.582 km/h",-0:00:09.557
9240743,19-04-2026,16:22:10,38,0:24:08.091,0:00:45.046,0:00:45.046,"20.779 km/h",0:00:06.970
9240743,19-04-2026,16:22:55,39,0:24:45.605,0:00:37.514,0:00:37.514,"24.951 km/h",-0:00:07.532
9240743,19-04-2026,16:23:32,40,0:25:30.357,0:00:44.752,0:00:44.752,"20.915 km/h",0:00:07.238
9240743,19-04-2026,16:24:17,41,0:26:06.303,0:00:35.946,0:00:35.946,"26.039 km/h",-0:00:08.806
9240743,19-04-2026,16:24:53,42,0:26:43.825,0:00:37.522,0:00:37.522,"24.945 km/h",0:00:01.576
9240743,19-04-2026,16:25:31,43,0:27:19.301,0:00:35.476,0:00:35.476,"26.384 km/h",-0:00:02.046
9240743,19-04-2026,16:26:06,44,0:27:56.739,0:00:37.438,0:00:37.438,"25.001 km/h",0:00:01.962
9240743,19-04-2026,16:26:44,45,0:28:32.009,0:00:35.270,0:00:35.270,"26.538 km/h",-0:00:02.168
9240743,19-04-2026,16:27:19,46,0:29:08.995,0:00:36.986,0:00:36.986,"25.307 km/h",0:00:01.716
9240743,19-04-2026,16:27:56,47,0:29:47.786,0:00:38.791,0:00:38.791,"24.129 km/h",0:00:01.805
