Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
2873646,10-05-2026,16:14:26,1,0:00:25.081,0:00:25.081,0:00:25.081,"37.319 km/h",
2873646,10-05-2026,16:14:51,2,0:00:50.541,0:00:25.460,0:00:25.460,"36.764 km/h",0:00:00.379
2873646,10-05-2026,16:15:17,3,0:01:15.536,0:00:24.995,0:00:24.995,"37.447 km/h",-0:00:00.465
2873646,10-05-2026,16:15:42,4,0:01:42.179,0:00:26.643,0:00:26.643,"35.131 km/h",0:00:01.648
,,,,,,,,
2873646,10-05-2026,16:21:03,1,0:00:23.852,0:00:23.852,0:00:23.852,"39.242 km/h",
2873646,10-05-2026,16:21:27,2,0:00:50.446,0:00:26.594,0:00:26.594,"35.196 km/h",0:00:02.742
,,,,,,,,
2873646,10-05-2026,16:23:19,1,0:00:26.445,0:00:26.445,0:00:26.445,"35.394 km/h",
2873646,10-05-2026,16:23:45,2,0:00:56.284,0:00:29.839,0:00:29.839,"31.368 km/h",0:00:03.394
2873646,10-05-2026,16:24:15,3,0:01:47.148,0:00:50.864,0:00:50.864,"18.402 km/h",0:00:21.025
2873646,10-05-2026,16:25:06,4,0:02:11.418,0:00:24.270,0:00:24.270,"38.566 km/h",-0:00:26.594
2873646,10-05-2026,16:25:30,5,0:02:35.888,0:00:24.470,0:00:24.470,"38.251 km/h",0:00:00.200
,,,,,,,,
2873646,10-05-2026,16:27:18,1,0:00:23.642,0:00:23.642,0:00:23.642,"39.591 km/h",
2873646,10-05-2026,16:27:42,2,0:00:48.080,0:00:24.438,0:00:24.438,"38.301 km/h",0:00:00.796
2873646,10-05-2026,16:28:06,3,0:01:13.817,0:00:25.737,0:00:25.737,"36.368 km/h",0:00:01.299
2873646,10-05-2026,16:28:32,4,0:01:38.737,0:00:24.920,0:00:24.920,"37.560 km/h",-0:00:00.817
2873646,10-05-2026,16:28:57,5,0:02:03.070,0:00:24.333,0:00:24.333,"38.466 km/h",-0:00:00.587
2873646,10-05-2026,16:29:21,6,0:02:26.965,0:00:23.895,0:00:23.895,"39.171 km/h",-0:00:00.438
2873646,10-05-2026,16:29:45,7,0:02:52.841,0:00:25.876,0:00:25.876,"36.173 km/h",0:00:01.981
,,,,,,,,
2873646,10-05-2026,16:49:05,1,0:00:24.146,0:00:24.146,0:00:24.146,"38.764 km/h",
2873646,10-05-2026,16:49:29,2,0:00:47.653,0:00:23.507,0:00:23.507,"39.818 km/h",-0:00:00.639
