Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3185669,19-04-2026,08:06:49,1,0:00:56.788,0:00:56.788,0:00:56.788,"16.482 km/h",
3185669,19-04-2026,08:07:45,2,0:01:34.949,0:00:38.161,0:00:38.161,"24.528 km/h",-0:00:18.627
3185669,19-04-2026,08:08:24,3,0:02:13.579,0:00:38.630,0:00:38.630,"24.230 km/h",0:00:00.469
3185669,19-04-2026,08:09:02,4,0:02:53.260,0:00:39.681,0:00:39.681,"23.588 km/h",0:00:01.051
3185669,19-04-2026,08:09:42,5,0:03:41.435,0:00:48.175,0:00:48.175,"19.429 km/h",0:00:08.494
3185669,19-04-2026,08:10:30,6,0:04:29.300,0:00:47.865,0:00:47.865,"19.555 km/h",-0:00:00.310
3185669,19-04-2026,08:11:18,7,0:05:06.304,0:00:37.004,0:00:37.004,"25.295 km/h",-0:00:10.861
3185669,19-04-2026,08:11:55,8,0:05:43.068,0:00:36.764,0:00:36.764,"25.460 km/h",-0:00:00.240
,,,,,,,,
3185669,19-04-2026,09:38:20,1,0:00:38.966,0:00:38.966,0:00:38.966,"24.021 km/h",
3185669,19-04-2026,09:38:59,2,0:01:22.722,0:00:43.756,0:00:43.756,"21.391 km/h",0:00:04.790
3185669,19-04-2026,09:39:43,3,0:02:09.323,0:00:46.601,0:00:46.601,"20.085 km/h",0:00:02.845
3185669,19-04-2026,09:40:29,4,0:02:48.027,0:00:38.704,0:00:38.704,"24.184 km/h",-0:00:07.897
3185669,19-04-2026,09:41:08,5,0:03:26.305,0:00:38.278,0:00:38.278,"24.453 km/h",-0:00:00.426
3185669,19-04-2026,09:41:46,6,0:04:05.463,0:00:39.158,0:00:39.158,"23.903 km/h",0:00:00.880
3185669,19-04-2026,09:42:25,7,0:04:43.117,0:00:37.654,0:00:37.654,"24.858 km/h",-0:00:01.504
3185669,19-04-2026,09:43:03,8,0:05:24.265,0:00:41.148,0:00:41.148,"22.747 km/h",0:00:03.494
3185669,19-04-2026,09:43:44,9,0:06:03.102,0:00:38.837,0:00:38.837,"24.101 km/h",-0:00:02.311
3185669,19-04-2026,09:44:23,10,0:06:41.738,0:00:38.636,0:00:38.636,"24.226 km/h",-0:00:00.201
,,,,,,,,
3185669,19-04-2026,10:32:57,1,0:00:40.671,0:00:40.671,0:00:40.671,"23.014 km/h",
3185669,19-04-2026,10:33:38,2,0:01:18.034,0:00:37.363,0:00:37.363,"25.052 km/h",-0:00:03.308
3185669,19-04-2026,10:34:15,3,0:01:54.849,0:00:36.815,0:00:36.815,"25.424 km/h",-0:00:00.548
3185669,19-04-2026,10:34:52,4,0:02:37.480,0:00:42.631,0:00:42.631,"21.956 km/h",0:00:05.816
3185669,19-04-2026,10:35:35,5,0:03:14.855,0:00:37.375,0:00:37.375,"25.043 km/h",-0:00:05.256
3185669,19-04-2026,10:36:12,6,0:03:51.544,0:00:36.689,0:00:36.689,"25.512 km/h",-0:00:00.686
3185669,19-04-2026,10:36:49,7,0:04:27.735,0:00:36.191,0:00:36.191,"25.863 km/h",-0:00:00.498
3185669,19-04-2026,10:37:25,8,0:05:06.154,0:00:38.419,0:00:38.419,"24.363 km/h",0:00:02.228
3185669,19-04-2026,10:38:04,9,0:05:44.954,0:00:38.800,0:00:38.800,"24.124 km/h",0:00:00.381
,,,,,,,,
3185669,19-04-2026,11:14:52,1,0:00:37.654,0:00:37.654,0:00:37.654,"24.858 km/h",
3185669,19-04-2026,11:15:29,2,0:01:14.416,0:00:36.762,0:00:36.762,"25.461 km/h",-0:00:00.892
3185669,19-04-2026,11:16:06,3,0:01:50.558,0:00:36.142,0:00:36.142,"25.898 km/h",-0:00:00.620
3185669,19-04-2026,11:16:42,4,0:02:26.626,0:00:36.068,0:00:36.068,"25.951 km/h",-0:00:00.074
3185669,19-04-2026,11:17:18,5,0:03:03.405,0:00:36.779,0:00:36.779,"25.449 km/h",0:00:00.711
3185669,19-04-2026,11:17:55,6,0:03:39.565,0:00:36.160,0:00:36.160,"25.885 km/h",-0:00:00.619
3185669,19-04-2026,11:18:31,7,0:04:17.060,0:00:37.495,0:00:37.495,"24.963 km/h",0:00:01.335
3185669,19-04-2026,11:19:09,8,0:04:54.568,0:00:37.508,0:00:37.508,"24.955 km/h",0:00:00.013
3185669,19-04-2026,11:19:46,9,0:05:29.896,0:00:35.328,0:00:35.328,"26.495 km/h",-0:00:02.180
3185669,19-04-2026,11:20:22,10,0:06:09.105,0:00:39.209,0:00:39.209,"23.872 km/h",0:00:03.881
,,,,,,,,
3185669,19-04-2026,11:26:36,1,0:00:41.165,0:00:41.165,0:00:41.165,"22.738 km/h",
3185669,19-04-2026,11:27:17,2,0:01:17.325,0:00:36.160,0:00:36.160,"25.885 km/h",-0:00:05.005
3185669,19-04-2026,11:27:53,3,0:01:54.240,0:00:36.915,0:00:36.915,"25.356 km/h",0:00:00.755
3185669,19-04-2026,11:28:30,4,0:02:35.480,0:00:41.240,0:00:41.240,"22.696 km/h",0:00:04.325
3185669,19-04-2026,11:29:11,5,0:03:11.432,0:00:35.952,0:00:35.952,"26.035 km/h",-0:00:05.288
3185669,19-04-2026,11:29:47,6,0:03:47.772,0:00:36.340,0:00:36.340,"25.757 km/h",0:00:00.388
3185669,19-04-2026,11:30:24,7,0:04:23.643,0:00:35.871,0:00:35.871,"26.094 km/h",-0:00:00.469
3185669,19-04-2026,11:30:59,8,0:04:59.806,0:00:36.163,0:00:36.163,"25.883 km/h",0:00:00.292
3185669,19-04-2026,11:31:36,9,0:05:35.794,0:00:35.988,0:00:35.988,"26.009 km/h",-0:00:00.175
,,,,,,,,
3185669,19-04-2026,13:34:06,1,0:00:37.504,0:00:37.504,0:00:37.504,"24.957 km/h",
3185669,19-04-2026,13:34:44,2,0:01:28.814,0:00:51.310,0:00:51.310,"18.242 km/h",0:00:13.806
3185669,19-04-2026,13:35:35,3,0:02:05.204,0:00:36.390,0:00:36.390,"25.721 km/h",-0:00:14.920
3185669,19-04-2026,13:36:12,4,0:02:45.635,0:00:40.431,0:00:40.431,"23.151 km/h",0:00:04.041
3185669,19-04-2026,13:36:52,5,0:03:21.723,0:00:36.088,0:00:36.088,"25.937 km/h",-0:00:04.343
3185669,19-04-2026,13:37:28,6,0:03:59.101,0:00:37.378,0:00:37.378,"25.041 km/h",0:00:01.290
3185669,19-04-2026,13:38:05,7,0:04:34.948,0:00:35.847,0:00:35.847,"26.111 km/h",-0:00:01.531
3185669,19-04-2026,13:38:41,8,0:05:14.329,0:00:39.381,0:00:39.381,"23.768 km/h",0:00:03.534
,,,,,,,,
3185669,19-04-2026,15:56:22,1,0:00:51.996,0:00:51.996,0:00:51.996,"18.001 km/h",
,,,,,,,,
3185669,19-04-2026,15:58:40,1,0:00:38.170,0:00:38.170,0:00:38.170,"24.522 km/h",
3185669,19-04-2026,15:59:18,2,0:01:14.275,0:00:36.105,0:00:36.105,"25.924 km/h",-0:00:02.065
3185669,19-04-2026,15:59:54,3,0:01:50.720,0:00:36.445,0:00:36.445,"25.683 km/h",0:00:00.340
3185669,19-04-2026,16:00:31,4,0:02:27.671,0:00:36.951,0:00:36.951,"25.331 km/h",0:00:00.506
3185669,19-04-2026,16:01:08,5,0:03:03.742,0:00:36.071,0:00:36.071,"25.949 km/h",-0:00:00.880
3185669,19-04-2026,16:01:44,6,0:03:38.589,0:00:34.847,0:00:34.847,"26.860 km/h",-0:00:01.224
3185669,19-04-2026,16:02:19,7,0:04:14.738,0:00:36.149,0:00:36.149,"25.893 km/h",0:00:01.302
3185669,19-04-2026,16:02:55,8,0:04:49.961,0:00:35.223,0:00:35.223,"26.574 km/h",-0:00:00.926
3185669,19-04-2026,16:03:30,9,0:05:31.491,0:00:41.530,0:00:41.530,"22.538 km/h",0:00:06.307
3185669,19-04-2026,16:04:12,10,0:06:07.766,0:00:36.275,0:00:36.275,"25.803 km/h",-0:00:05.255
3185669,19-04-2026,16:04:48,11,0:06:44.107,0:00:36.341,0:00:36.341,"25.756 km/h",0:00:00.066
3185669,19-04-2026,16:05:24,12,0:07:20.184,0:00:36.077,0:00:36.077,"25.945 km/h",-0:00:00.264
3185669,19-04-2026,16:06:00,13,0:08:04.499,0:00:44.315,0:00:44.315,"21.122 km/h",0:00:08.238
3185669,19-04-2026,16:06:45,14,0:08:40.427,0:00:35.928,0:00:35.928,"26.052 km/h",-0:00:08.387
3185669,19-04-2026,16:07:21,15,0:09:16.767,0:00:36.340,0:00:36.340,"25.757 km/h",0:00:00.412
3185669,19-04-2026,16:07:57,16,0:09:52.866,0:00:36.099,0:00:36.099,"25.929 km/h",-0:00:00.241
3185669,19-04-2026,16:08:33,17,0:10:30.011,0:00:37.145,0:00:37.145,"25.199 km/h",0:00:01.046
3185669,19-04-2026,16:09:10,18,0:11:05.956,0:00:35.945,0:00:35.945,"26.040 km/h",-0:00:01.200
3185669,19-04-2026,16:09:46,19,0:11:41.365,0:00:35.409,0:00:35.409,"26.434 km/h",-0:00:00.536
3185669,19-04-2026,16:10:22,20,0:12:22.634,0:00:41.269,0:00:41.269,"22.680 km/h",0:00:05.860
3185669,19-04-2026,16:11:03,21,0:12:59.667,0:00:37.033,0:00:37.033,"25.275 km/h",-0:00:04.236
3185669,19-04-2026,16:11:40,22,0:13:37.461,0:00:37.794,0:00:37.794,"24.766 km/h",0:00:00.761
3185669,19-04-2026,16:12:18,23,0:14:15.679,0:00:38.218,0:00:38.218,"24.491 km/h",0:00:00.424
3185669,19-04-2026,16:12:56,24,0:14:51.073,0:00:35.394,0:00:35.394,"26.445 km/h",-0:00:02.824
3185669,19-04-2026,16:13:31,25,0:15:38.850,0:00:47.777,0:00:47.777,"19.591 km/h",0:00:12.383
3185669,19-04-2026,16:14:19,26,0:16:14.495,0:00:35.645,0:00:35.645,"26.259 km/h",-0:00:12.132
3185669,19-04-2026,16:14:55,27,0:16:50.754,0:00:36.259,0:00:36.259,"25.814 km/h",0:00:00.614
3185669,19-04-2026,16:15:31,28,0:17:26.873,0:00:36.119,0:00:36.119,"25.914 km/h",-0:00:00.140
3185669,19-04-2026,16:16:07,29,0:18:04.217,0:00:37.344,0:00:37.344,"25.064 km/h",0:00:01.225
3185669,19-04-2026,16:16:44,30,0:18:43.115,0:00:38.898,0:00:38.898,"24.063 km/h",0:00:01.554
3185669,19-04-2026,16:17:23,31,0:19:19.066,0:00:35.951,0:00:35.951,"26.035 km/h",-0:00:02.947
3185669,19-04-2026,16:17:59,32,0:19:54.965,0:00:35.899,0:00:35.899,"26.073 km/h",-0:00:00.052
3185669,19-04-2026,16:18:35,33,0:20:31.278,0:00:36.313,0:00:36.313,"25.776 km/h",0:00:00.414
3185669,19-04-2026,16:19:11,34,0:21:07.621,0:00:36.343,0:00:36.343,"25.755 km/h",0:00:00.030
3185669,19-04-2026,16:19:48,35,0:21:44.034,0:00:36.413,0:00:36.413,"25.705 km/h",0:00:00.070
3185669,19-04-2026,16:20:24,36,0:22:27.000,0:00:42.966,0:00:42.966,"21.785 km/h",0:00:06.553
3185669,19-04-2026,16:21:07,37,0:23:04.287,0:00:37.287,0:00:37.287,"25.103 km/h",-0:00:05.679
3185669,19-04-2026,16:21:44,38,0:23:40.919,0:00:36.632,0:00:36.632,"25.551 km/h",-0:00:00.655
3185669,19-04-2026,16:22:21,39,0:24:18.329,0:00:37.410,0:00:37.410,"25.020 km/h",0:00:00.778
3185669,19-04-2026,16:22:58,40,0:24:54.639,0:00:36.310,0:00:36.310,"25.778 km/h",-0:00:01.100
3185669,19-04-2026,16:23:35,41,0:25:32.028,0:00:37.389,0:00:37.389,"25.034 km/h",0:00:01.079
3185669,19-04-2026,16:24:12,42,0:26:08.726,0:00:36.698,0:00:36.698,"25.505 km/h",-0:00:00.691
3185669,19-04-2026,16:24:49,43,0:26:44.493,0:00:35.767,0:00:35.767,"26.169 km/h",-0:00:00.931
3185669,19-04-2026,16:25:25,44,0:27:21.256,0:00:36.763,0:00:36.763,"25.460 km/h",0:00:00.996
3185669,19-04-2026,16:26:01,45,0:27:57.671,0:00:36.415,0:00:36.415,"25.704 km/h",-0:00:00.348
3185669,19-04-2026,16:26:38,46,0:28:35.173,0:00:37.502,0:00:37.502,"24.959 km/h",0:00:01.087
3185669,19-04-2026,16:27:15,47,0:29:12.642,0:00:37.469,0:00:37.469,"24.981 km/h",-0:00:00.033
