Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8046737,18-04-2026,18:45:50,1,0:00:43.379,0:00:43.379,0:00:43.379,"21.577 km/h",
8046737,18-04-2026,18:46:33,2,0:01:19.472,0:00:36.093,0:00:36.093,"25.933 km/h",-0:00:07.286
8046737,18-04-2026,18:47:09,3,0:02:04.807,0:00:45.335,0:00:45.335,"20.646 km/h",0:00:09.242
8046737,18-04-2026,18:47:55,4,0:02:57.777,0:00:52.970,0:00:52.970,"17.670 km/h",0:00:07.635
,,,,,,,,
8046737,18-04-2026,18:51:21,1,0:00:33.719,0:00:33.719,0:00:33.719,"27.759 km/h",
8046737,18-04-2026,18:51:55,2,0:01:18.668,0:00:44.949,0:00:44.949,"20.824 km/h",0:00:11.230
8046737,18-04-2026,18:52:40,3,0:02:07.995,0:00:49.327,0:00:49.327,"18.975 km/h",0:00:04.378
8046737,18-04-2026,18:53:29,4,0:02:42.450,0:00:34.455,0:00:34.455,"27.166 km/h",-0:00:14.872
8046737,18-04-2026,18:54:04,5,0:03:20.149,0:00:37.699,0:00:37.699,"24.828 km/h",0:00:03.244
8046737,18-04-2026,18:54:42,6,0:04:10.945,0:00:50.796,0:00:50.796,"18.427 km/h",0:00:13.097
,,,,,,,,
8046737,18-04-2026,18:57:15,1,0:00:34.851,0:00:34.851,0:00:34.851,"26.857 km/h",
,,,,,,,,
8046737,18-04-2026,18:59:34,1,0:00:36.730,0:00:36.730,0:00:36.730,"25.483 km/h",
8046737,18-04-2026,19:00:11,2,0:01:36.624,0:00:59.894,0:00:59.894,"15.628 km/h",0:00:23.164
8046737,18-04-2026,19:01:11,3,0:02:11.591,0:00:34.967,0:00:34.967,"26.768 km/h",-0:00:24.927
8046737,18-04-2026,19:01:46,4,0:03:03.930,0:00:52.339,0:00:52.339,"17.883 km/h",0:00:17.372
8046737,18-04-2026,19:02:38,5,0:03:39.398,0:00:35.468,0:00:35.468,"26.390 km/h",-0:00:16.871
