Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6760915,19-04-2026,08:10:05,1,0:00:39.310,0:00:39.310,0:00:39.310,"23.811 km/h",
6760915,19-04-2026,08:10:45,2,0:01:18.591,0:00:39.281,0:00:39.281,"23.828 km/h",-0:00:00.029
6760915,19-04-2026,08:11:24,3,0:01:58.412,0:00:39.821,0:00:39.821,"23.505 km/h",0:00:00.540
6760915,19-04-2026,08:12:04,4,0:02:35.126,0:00:36.714,0:00:36.714,"25.494 km/h",-0:00:03.107
,,,,,,,,
6760915,19-04-2026,09:07:55,1,0:00:38.773,0:00:38.773,0:00:38.773,"24.141 km/h",
6760915,19-04-2026,09:08:34,2,0:01:20.995,0:00:42.222,0:00:42.222,"22.169 km/h",0:00:03.449
6760915,19-04-2026,09:09:16,3,0:02:00.860,0:00:39.865,0:00:39.865,"23.479 km/h",-0:00:02.357
6760915,19-04-2026,09:09:56,4,0:02:40.668,0:00:39.808,0:00:39.808,"23.513 km/h",-0:00:00.057
6760915,19-04-2026,09:10:36,5,0:03:19.631,0:00:38.963,0:00:38.963,"24.023 km/h",-0:00:00.845
6760915,19-04-2026,09:11:15,6,0:03:58.893,0:00:39.262,0:00:39.262,"23.840 km/h",0:00:00.299
6760915,19-04-2026,09:11:54,7,0:04:37.285,0:00:38.392,0:00:38.392,"24.380 km/h",-0:00:00.870
6760915,19-04-2026,09:12:33,8,0:05:18.802,0:00:41.517,0:00:41.517,"22.545 km/h",0:00:03.125
6760915,19-04-2026,09:13:14,9,0:05:58.316,0:00:39.514,0:00:39.514,"23.688 km/h",-0:00:02.003
6760915,19-04-2026,09:13:54,10,0:06:35.987,0:00:37.671,0:00:37.671,"24.847 km/h",-0:00:01.843
6760915,19-04-2026,09:14:31,11,0:07:15.588,0:00:39.601,0:00:39.601,"23.636 km/h",0:00:01.930
6760915,19-04-2026,09:15:11,12,0:07:56.026,0:00:40.438,0:00:40.438,"23.147 km/h",0:00:00.837
,,,,,,,,
6760915,19-04-2026,10:01:21,1,0:00:37.271,0:00:37.271,0:00:37.271,"25.113 km/h",
6760915,19-04-2026,10:01:58,2,0:01:15.424,0:00:38.153,0:00:38.153,"24.533 km/h",0:00:00.882
6760915,19-04-2026,10:02:36,3,0:02:00.413,0:00:44.989,0:00:44.989,"20.805 km/h",0:00:06.836
6760915,19-04-2026,10:03:21,4,0:02:40.164,0:00:39.751,0:00:39.751,"23.547 km/h",-0:00:05.238
6760915,19-04-2026,10:04:01,5,0:03:18.971,0:00:38.807,0:00:38.807,"24.119 km/h",-0:00:00.944
6760915,19-04-2026,10:04:40,6,0:03:56.877,0:00:37.906,0:00:37.906,"24.693 km/h",-0:00:00.901
6760915,19-04-2026,10:05:18,7,0:04:34.914,0:00:38.037,0:00:38.037,"24.608 km/h",0:00:00.131
6760915,19-04-2026,10:05:56,8,0:05:14.401,0:00:39.487,0:00:39.487,"23.704 km/h",0:00:01.450
6760915,19-04-2026,10:06:35,9,0:05:53.231,0:00:38.830,0:00:38.830,"24.105 km/h",-0:00:00.657
,,,,,,,,
6760915,19-04-2026,10:49:11,1,0:00:42.493,0:00:42.493,0:00:42.493,"22.027 km/h",
6760915,19-04-2026,10:49:53,2,0:01:19.346,0:00:36.853,0:00:36.853,"25.398 km/h",-0:00:05.640
6760915,19-04-2026,10:50:30,3,0:01:56.409,0:00:37.063,0:00:37.063,"25.254 km/h",0:00:00.210
6760915,19-04-2026,10:51:07,4,0:02:34.522,0:00:38.113,0:00:38.113,"24.559 km/h",0:00:01.050
6760915,19-04-2026,10:51:45,5,0:03:12.776,0:00:38.254,0:00:38.254,"24.468 km/h",0:00:00.141
6760915,19-04-2026,10:52:23,6,0:03:50.562,0:00:37.786,0:00:37.786,"24.771 km/h",-0:00:00.468
6760915,19-04-2026,10:53:01,7,0:04:43.425,0:00:52.863,0:00:52.863,"17.706 km/h",0:00:15.077
6760915,19-04-2026,10:53:54,8,0:05:22.784,0:00:39.359,0:00:39.359,"23.781 km/h",-0:00:13.504
6760915,19-04-2026,10:54:33,9,0:06:01.754,0:00:38.970,0:00:38.970,"24.018 km/h",-0:00:00.389
,,,,,,,,
6760915,19-04-2026,11:59:31,1,0:00:37.562,0:00:37.562,0:00:37.562,"24.919 km/h",
6760915,19-04-2026,12:00:09,2,0:01:15.312,0:00:37.750,0:00:37.750,"24.795 km/h",0:00:00.188
6760915,19-04-2026,12:00:46,3,0:01:58.119,0:00:42.807,0:00:42.807,"21.866 km/h",0:00:05.057
6760915,19-04-2026,12:01:29,4,0:02:38.519,0:00:40.400,0:00:40.400,"23.168 km/h",-0:00:02.407
6760915,19-04-2026,12:02:10,5,0:03:28.769,0:00:50.250,0:00:50.250,"18.627 km/h",0:00:09.850
6760915,19-04-2026,12:03:00,6,0:04:10.391,0:00:41.622,0:00:41.622,"22.488 km/h",-0:00:08.628
6760915,19-04-2026,12:03:41,7,0:04:47.887,0:00:37.496,0:00:37.496,"24.963 km/h",-0:00:04.126
6760915,19-04-2026,12:04:19,8,0:05:23.952,0:00:36.065,0:00:36.065,"25.953 km/h",-0:00:01.431
6760915,19-04-2026,12:04:55,9,0:06:00.232,0:00:36.280,0:00:36.280,"25.799 km/h",0:00:00.215
6760915,19-04-2026,12:05:31,10,0:06:38.802,0:00:38.570,0:00:38.570,"24.268 km/h",0:00:02.290
6760915,19-04-2026,12:06:10,11,0:07:16.764,0:00:37.962,0:00:37.962,"24.656 km/h",-0:00:00.608
6760915,19-04-2026,12:06:48,12,0:07:52.648,0:00:35.884,0:00:35.884,"26.084 km/h",-0:00:02.078
6760915,19-04-2026,12:07:24,13,0:08:31.470,0:00:38.822,0:00:38.822,"24.110 km/h",0:00:02.938
6760915,19-04-2026,12:08:03,14,0:09:23.119,0:00:51.649,0:00:51.649,"18.122 km/h",0:00:12.827
,,,,,,,,
6760915,19-04-2026,14:03:14,1,0:00:37.495,0:00:37.495,0:00:37.495,"24.963 km/h",
