Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
5682350,18-04-2026,15:38:47,1,0:00:48.653,0:00:48.653,0:00:48.653,"19.238 km/h",
,,,,,,,,
5682350,18-04-2026,15:40:39,1,0:00:59.840,0:00:59.840,0:00:59.840,"15.642 km/h",
5682350,18-04-2026,15:41:39,2,0:01:56.346,0:00:56.506,0:00:56.506,"16.565 km/h",-0:00:03.334
,,,,,,,,
5682350,18-04-2026,16:50:09,1,0:00:54.047,0:00:54.047,0:00:54.047,"17.318 km/h",
5682350,18-04-2026,16:51:03,2,0:01:44.677,0:00:50.630,0:00:50.630,"18.487 km/h",-0:00:03.417
,,,,,,,,
5682350,18-04-2026,16:53:20,1,0:00:46.518,0:00:46.518,0:00:46.518,"20.121 km/h",
5682350,18-04-2026,16:54:06,2,0:01:33.119,0:00:46.601,0:00:46.601,"20.085 km/h",0:00:00.083
5682350,18-04-2026,16:54:53,3,0:02:18.753,0:00:45.634,0:00:45.634,"20.511 km/h",-0:00:00.967
,,,,,,,,
5682350,18-04-2026,16:59:38,1,0:00:48.334,0:00:48.334,0:00:48.334,"19.365 km/h",
