Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
1884570,18-04-2026,13:59:25,1,0:00:45.395,0:00:45.395,0:00:45.395,"20.619 km/h",
,,,,,,,,
1884570,18-04-2026,14:01:36,1,0:00:44.899,0:00:44.899,0:00:44.899,"20.847 km/h",
1884570,18-04-2026,14:02:21,2,0:01:29.112,0:00:44.213,0:00:44.213,"21.170 km/h",-0:00:00.686
,,,,,,,,
1884570,18-04-2026,14:04:48,1,0:00:50.316,0:00:50.316,0:00:50.316,"18.602 km/h",
,,,,,,,,
1884570,18-04-2026,14:07:48,1,0:00:42.803,0:00:42.803,0:00:42.803,"21.868 km/h",
,,,,,,,,
1884570,18-04-2026,14:10:07,1,0:00:42.166,0:00:42.166,0:00:42.166,"22.198 km/h",
1884570,18-04-2026,14:10:49,2,0:01:22.275,0:00:40.109,0:00:40.109,"23.336 km/h",-0:00:02.057
,,,,,,,,
1884570,18-04-2026,14:30:11,1,0:00:42.748,0:00:42.748,0:00:42.748,"21.896 km/h",
1884570,18-04-2026,14:30:54,2,0:01:30.446,0:00:47.698,0:00:47.698,"19.623 km/h",0:00:04.950
1884570,18-04-2026,14:31:41,3,0:02:12.597,0:00:42.151,0:00:42.151,"22.206 km/h",-0:00:05.547
1884570,18-04-2026,14:32:24,4,0:02:55.412,0:00:42.815,0:00:42.815,"21.861 km/h",0:00:00.664
1884570,18-04-2026,14:33:06,5,0:03:40.178,0:00:44.766,0:00:44.766,"20.909 km/h",0:00:01.951
1884570,18-04-2026,14:33:51,6,0:04:25.299,0:00:45.121,0:00:45.121,"20.744 km/h",0:00:00.355
1884570,18-04-2026,14:34:36,7,0:05:05.783,0:00:40.484,0:00:40.484,"23.120 km/h",-0:00:04.637
1884570,18-04-2026,14:35:17,8,0:05:50.313,0:00:44.530,0:00:44.530,"21.020 km/h",0:00:04.046
1884570,18-04-2026,14:36:01,9,0:06:34.956,0:00:44.643,0:00:44.643,"20.966 km/h",0:00:00.113
1884570,18-04-2026,14:36:46,10,0:07:21.317,0:00:46.361,0:00:46.361,"20.189 km/h",0:00:01.718
,,,,,,,,
1884570,18-04-2026,14:40:23,1,0:00:49.072,0:00:49.072,0:00:49.072,"19.074 km/h",
1884570,18-04-2026,14:41:12,2,0:01:30.220,0:00:41.148,0:00:41.148,"22.747 km/h",-0:00:07.924
1884570,18-04-2026,14:41:54,3,0:02:10.674,0:00:40.454,0:00:40.454,"23.137 km/h",-0:00:00.694
1884570,18-04-2026,14:42:34,4,0:02:53.767,0:00:43.093,0:00:43.093,"21.720 km/h",0:00:02.639
,,,,,,,,
1884570,18-04-2026,14:45:22,1,0:00:57.824,0:00:57.824,0:00:57.824,"16.187 km/h",
1884570,18-04-2026,14:46:20,2,0:01:36.567,0:00:38.743,0:00:38.743,"24.159 km/h",-0:00:19.081
1884570,18-04-2026,14:46:59,3,0:02:22.850,0:00:46.283,0:00:46.283,"20.223 km/h",0:00:07.540
1884570,18-04-2026,14:47:45,4,0:03:12.150,0:00:49.300,0:00:49.300,"18.986 km/h",0:00:03.017
1884570,18-04-2026,14:48:34,5,0:04:03.890,0:00:51.740,0:00:51.740,"18.090 km/h",0:00:02.440
1884570,18-04-2026,14:49:26,6,0:04:49.603,0:00:45.713,0:00:45.713,"20.476 km/h",-0:00:06.027
1884570,18-04-2026,14:50:12,7,0:05:41.352,0:00:51.749,0:00:51.749,"18.087 km/h",0:00:06.036
1884570,18-04-2026,14:51:04,8,0:06:21.679,0:00:40.327,0:00:40.327,"23.210 km/h",-0:00:11.422
,,,,,,,,
1884570,18-04-2026,15:15:48,1,0:00:40.618,0:00:40.618,0:00:40.618,"23.044 km/h",
1884570,18-04-2026,15:16:28,2,0:01:23.032,0:00:42.414,0:00:42.414,"22.068 km/h",0:00:01.796
1884570,18-04-2026,15:17:11,3,0:02:08.159,0:00:45.127,0:00:45.127,"20.741 km/h",0:00:02.713
1884570,18-04-2026,15:17:56,4,0:02:47.864,0:00:39.705,0:00:39.705,"23.574 km/h",-0:00:05.422
1884570,18-04-2026,15:18:35,5,0:03:25.828,0:00:37.964,0:00:37.964,"24.655 km/h",-0:00:01.741
1884570,18-04-2026,15:19:13,6,0:04:07.289,0:00:41.461,0:00:41.461,"22.575 km/h",0:00:03.497
1884570,18-04-2026,15:19:55,7,0:04:46.566,0:00:39.277,0:00:39.277,"23.831 km/h",-0:00:02.184
1884570,18-04-2026,15:20:34,8,0:05:35.915,0:00:49.349,0:00:49.349,"18.967 km/h",0:00:10.072
1884570,18-04-2026,15:21:24,9,0:06:21.826,0:00:45.911,0:00:45.911,"20.387 km/h",-0:00:03.438
1884570,18-04-2026,15:22:09,10,0:07:09.753,0:00:47.927,0:00:47.927,"19.530 km/h",0:00:02.016
1884570,18-04-2026,15:22:57,11,0:07:54.535,0:00:44.782,0:00:44.782,"20.901 km/h",-0:00:03.145
1884570,18-04-2026,15:23:42,12,0:08:37.500,0:00:42.965,0:00:42.965,"21.785 km/h",-0:00:01.817
1884570,18-04-2026,15:24:25,13,0:09:16.357,0:00:38.857,0:00:38.857,"24.088 km/h",-0:00:04.108
1884570,18-04-2026,15:25:04,14,0:09:56.540,0:00:40.183,0:00:40.183,"23.293 km/h",0:00:01.326
,,,,,,,,
1884570,18-04-2026,15:26:44,1,0:00:38.967,0:00:38.967,0:00:38.967,"24.020 km/h",
1884570,18-04-2026,15:27:23,2,0:01:20.592,0:00:41.625,0:00:41.625,"22.486 km/h",0:00:02.658
,,,,,,,,
1884570,18-04-2026,15:29:19,1,0:00:50.641,0:00:50.641,0:00:50.641,"18.483 km/h",
1884570,18-04-2026,15:30:09,2,0:01:38.150,0:00:47.509,0:00:47.509,"19.702 km/h",-0:00:03.132
1884570,18-04-2026,15:30:57,3,0:02:14.577,0:00:36.427,0:00:36.427,"25.695 km/h",-0:00:11.082
,,,,,,,,
1884570,18-04-2026,16:03:20,1,0:00:41.939,0:00:41.939,0:00:41.939,"22.318 km/h",
1884570,18-04-2026,16:04:02,2,0:01:20.749,0:00:38.810,0:00:38.810,"24.117 km/h",-0:00:03.129
1884570,18-04-2026,16:04:41,3,0:01:59.884,0:00:39.135,0:00:39.135,"23.917 km/h",0:00:00.325
1884570,18-04-2026,16:05:20,4,0:02:38.059,0:00:38.175,0:00:38.175,"24.519 km/h",-0:00:00.960
1884570,18-04-2026,16:05:58,5,0:03:27.725,0:00:49.666,0:00:49.666,"18.846 km/h",0:00:11.491
1884570,18-04-2026,16:06:48,6,0:04:05.914,0:00:38.189,0:00:38.189,"24.510 km/h",-0:00:11.477
1884570,18-04-2026,16:07:26,7,0:05:01.033,0:00:55.119,0:00:55.119,"16.981 km/h",0:00:16.930
1884570,18-04-2026,16:08:21,8,0:05:49.267,0:00:48.234,0:00:48.234,"19.405 km/h",-0:00:06.885
,,,,,,,,
1884570,18-04-2026,16:10:11,1,0:00:40.004,0:00:40.004,0:00:40.004,"23.398 km/h",
1884570,18-04-2026,16:10:51,2,0:01:27.567,0:00:47.563,0:00:47.563,"19.679 km/h",0:00:07.559
,,,,,,,,
1884570,18-04-2026,16:12:47,1,0:00:37.200,0:00:37.200,0:00:37.200,"25.161 km/h",
1884570,18-04-2026,16:13:24,2,0:01:16.574,0:00:39.374,0:00:39.374,"23.772 km/h",0:00:02.174
1884570,18-04-2026,16:14:03,3,0:02:13.987,0:00:57.413,0:00:57.413,"16.303 km/h",0:00:18.039
