Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8046737,08-05-2026,15:20:03,1,0:00:36.557,0:00:36.557,0:00:36.557,"25.604 km/h",
8046737,08-05-2026,15:20:40,2,0:01:10.836,0:00:34.279,0:00:34.279,"27.305 km/h",-0:00:02.278
,,,,,,,,
8046737,08-05-2026,15:22:25,1,0:00:48.499,0:00:48.499,0:00:48.499,"19.299 km/h",
,,,,,,,,
8046737,08-05-2026,15:27:34,1,0:00:36.058,0:00:36.058,0:00:36.058,"25.958 km/h",
8046737,08-05-2026,15:28:10,2,0:01:10.524,0:00:34.466,0:00:34.466,"27.157 km/h",-0:00:01.592
8046737,08-05-2026,15:28:45,3,0:01:46.336,0:00:35.812,0:00:35.812,"26.136 km/h",0:00:01.346
8046737,08-05-2026,15:29:21,4,0:02:20.712,0:00:34.376,0:00:34.376,"27.228 km/h",-0:00:01.436
,,,,,,,,
8046737,08-05-2026,15:32:32,1,0:00:42.457,0:00:42.457,0:00:42.457,"22.046 km/h",
8046737,08-05-2026,15:33:15,2,0:01:19.529,0:00:37.072,0:00:37.072,"25.248 km/h",-0:00:05.385
8046737,08-05-2026,15:33:52,3,0:01:54.287,0:00:34.758,0:00:34.758,"26.929 km/h",-0:00:02.314
8046737,08-05-2026,15:34:26,4,0:02:29.867,0:00:35.580,0:00:35.580,"26.307 km/h",0:00:00.822
8046737,08-05-2026,15:35:02,5,0:03:05.996,0:00:36.129,0:00:36.129,"25.907 km/h",0:00:00.549
,,,,,,,,
8046737,08-05-2026,15:37:05,1,0:00:37.975,0:00:37.975,0:00:37.975,"24.648 km/h",
8046737,08-05-2026,15:37:43,2,0:01:13.375,0:00:35.400,0:00:35.400,"26.441 km/h",-0:00:02.575
8046737,08-05-2026,15:38:18,3,0:01:54.705,0:00:41.330,0:00:41.330,"22.647 km/h",0:00:05.930
8046737,08-05-2026,15:38:59,4,0:02:27.942,0:00:33.237,0:00:33.237,"28.161 km/h",-0:00:08.093
,,,,,,,,
8046737,08-05-2026,15:58:30,1,0:00:54.106,0:00:54.106,0:00:54.106,"17.299 km/h",
,,,,,,,,
8046737,08-05-2026,16:00:41,1,0:00:35.201,0:00:35.201,0:00:35.201,"26.590 km/h",
8046737,08-05-2026,16:01:16,2,0:01:15.682,0:00:40.481,0:00:40.481,"23.122 km/h",0:00:05.280
8046737,08-05-2026,16:01:56,3,0:01:54.497,0:00:38.815,0:00:38.815,"24.114 km/h",-0:00:01.666
8046737,08-05-2026,16:02:35,4,0:02:30.639,0:00:36.142,0:00:36.142,"25.898 km/h",-0:00:02.673
,,,,,,,,
8046737,08-05-2026,16:06:30,1,0:00:17.882,0:00:17.882,0:00:17.882,"52.343 km/h",
8046737,08-05-2026,16:06:48,2,0:00:54.373,0:00:36.491,0:00:36.491,"25.650 km/h",0:00:18.609
8046737,08-05-2026,16:07:24,3,0:01:34.651,0:00:40.278,0:00:40.278,"23.238 km/h",0:00:03.787
8046737,08-05-2026,16:08:04,4,0:02:08.815,0:00:34.164,0:00:34.164,"27.397 km/h",-0:00:06.114
8046737,08-05-2026,16:08:39,5,0:02:44.028,0:00:35.213,0:00:35.213,"26.581 km/h",0:00:01.049
8046737,08-05-2026,16:09:14,6,0:03:34.929,0:00:50.901,0:00:50.901,"18.389 km/h",0:00:15.688
8046737,08-05-2026,16:10:05,7,0:04:08.493,0:00:33.564,0:00:33.564,"27.887 km/h",-0:00:17.337
8046737,08-05-2026,16:10:38,8,0:05:07.012,0:00:58.519,0:00:58.519,"15.995 km/h",0:00:24.955
,,,,,,,,
8046737,08-05-2026,16:13:00,1,0:00:34.966,0:00:34.966,0:00:34.966,"26.769 km/h",
