Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
9570334,19-04-2026,08:14:44,1,0:00:49.041,0:00:49.041,0:00:49.041,"19.086 km/h",
9570334,19-04-2026,08:15:33,2,0:01:32.737,0:00:43.696,0:00:43.696,"21.421 km/h",-0:00:05.345
9570334,19-04-2026,08:16:17,3,0:02:22.141,0:00:49.404,0:00:49.404,"18.946 km/h",0:00:05.708
9570334,19-04-2026,08:17:06,4,0:03:04.084,0:00:41.943,0:00:41.943,"22.316 km/h",-0:00:07.461
9570334,19-04-2026,08:17:48,5,0:03:55.652,0:00:51.568,0:00:51.568,"18.151 km/h",0:00:09.625
9570334,19-04-2026,08:18:40,6,0:04:34.952,0:00:39.300,0:00:39.300,"23.817 km/h",-0:00:12.268
9570334,19-04-2026,08:19:19,7,0:05:15.032,0:00:40.080,0:00:40.080,"23.353 km/h",0:00:00.780
9570334,19-04-2026,08:19:59,8,0:05:54.634,0:00:39.602,0:00:39.602,"23.635 km/h",-0:00:00.478
,,,,,,,,
9570334,19-04-2026,09:08:51,1,0:00:50.530,0:00:50.530,0:00:50.530,"18.524 km/h",
9570334,19-04-2026,09:09:42,2,0:01:39.455,0:00:48.925,0:00:48.925,"19.131 km/h",-0:00:01.605
9570334,19-04-2026,09:10:31,3,0:02:21.866,0:00:42.411,0:00:42.411,"22.070 km/h",-0:00:06.514
9570334,19-04-2026,09:11:13,4,0:03:07.895,0:00:46.029,0:00:46.029,"20.335 km/h",0:00:03.618
9570334,19-04-2026,09:11:59,5,0:03:52.471,0:00:44.576,0:00:44.576,"20.998 km/h",-0:00:01.453
9570334,19-04-2026,09:12:44,6,0:04:38.456,0:00:45.985,0:00:45.985,"20.354 km/h",0:00:01.409
9570334,19-04-2026,09:13:30,7,0:05:18.146,0:00:39.690,0:00:39.690,"23.583 km/h",-0:00:06.295
9570334,19-04-2026,09:14:09,8,0:06:04.589,0:00:46.443,0:00:46.443,"20.154 km/h",0:00:06.753
9570334,19-04-2026,09:14:56,9,0:06:45.500,0:00:40.911,0:00:40.911,"22.879 km/h",-0:00:05.532
9570334,19-04-2026,09:15:37,10,0:07:27.456,0:00:41.956,0:00:41.956,"22.309 km/h",0:00:01.045
