Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3851227,25-04-2026,19:38:55,1,0:00:45.539,0:00:45.539,0:00:45.539,"20.554 km/h",
3851227,25-04-2026,19:39:41,2,0:01:29.755,0:00:44.216,0:00:44.216,"21.169 km/h",-0:00:01.323
3851227,25-04-2026,19:40:25,3,0:02:12.449,0:00:42.694,0:00:42.694,"21.923 km/h",-0:00:01.522
3851227,25-04-2026,19:41:08,4,0:02:58.193,0:00:45.744,0:00:45.744,"20.462 km/h",0:00:03.050
,,,,,,,,
3851227,25-04-2026,19:43:48,1,0:00:43.872,0:00:43.872,0:00:43.872,"21.335 km/h",
,,,,,,,,
3851227,25-04-2026,19:46:39,1,0:00:40.814,0:00:40.814,0:00:40.814,"22.933 km/h",
3851227,25-04-2026,19:47:20,2,0:01:23.195,0:00:42.381,0:00:42.381,"22.085 km/h",0:00:01.567
,,,,,,,,
3851227,25-04-2026,19:50:41,1,0:00:39.981,0:00:39.981,0:00:39.981,"23.411 km/h",
,,,,,,,,
3851227,25-04-2026,19:52:25,1,0:00:41.854,0:00:41.854,0:00:41.854,"22.363 km/h",
