Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6028027,07-05-2026,18:37:19,1,0:00:48.318,0:00:48.318,0:00:48.318,"19.372 km/h",
6028027,07-05-2026,18:38:08,2,0:01:26.696,0:00:38.378,0:00:38.378,"24.389 km/h",-0:00:09.940
6028027,07-05-2026,18:38:46,3,0:02:07.516,0:00:40.820,0:00:40.820,"22.930 km/h",0:00:02.442
,,,,,,,,
6028027,07-05-2026,19:08:37,1,0:00:52.813,0:00:52.813,0:00:52.813,"17.723 km/h",
6028027,07-05-2026,19:09:29,2,0:01:44.203,0:00:51.390,0:00:51.390,"18.214 km/h",-0:00:01.423
6028027,07-05-2026,19:10:21,3,0:02:39.148,0:00:54.945,0:00:54.945,"17.035 km/h",0:00:03.555
6028027,07-05-2026,19:11:16,4,0:03:29.892,0:00:50.744,0:00:50.744,"18.446 km/h",-0:00:04.201
6028027,07-05-2026,19:12:07,5,0:04:18.259,0:00:48.367,0:00:48.367,"19.352 km/h",-0:00:02.377
6028027,07-05-2026,19:12:55,6,0:05:07.546,0:00:49.287,0:00:49.287,"18.991 km/h",0:00:00.920
,,,,,,,,
6028027,07-05-2026,20:00:32,1,0:00:55.812,0:00:55.812,0:00:55.812,"16.771 km/h",
,,,,,,,,
6028027,07-05-2026,20:02:29,1,0:00:59.135,0:00:59.135,0:00:59.135,"15.828 km/h",
6028027,07-05-2026,20:03:28,2,0:01:52.478,0:00:53.343,0:00:53.343,"17.547 km/h",-0:00:05.792
6028027,07-05-2026,20:04:22,3,0:02:46.932,0:00:54.454,0:00:54.454,"17.189 km/h",0:00:01.111
6028027,07-05-2026,20:05:16,4,0:03:37.771,0:00:50.839,0:00:50.839,"18.411 km/h",-0:00:03.615
,,,,,,,,
6028027,07-05-2026,20:20:21,1,0:00:41.768,0:00:41.768,0:00:41.768,"22.410 km/h",
