Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7264035,17-04-2026,16:54:46,1,0:00:36.657,0:00:36.657,0:00:36.657,"25.534 km/h",
7264035,17-04-2026,16:55:23,2,0:01:15.127,0:00:38.470,0:00:38.470,"24.331 km/h",0:00:01.813
7264035,17-04-2026,16:56:01,3,0:02:11.111,0:00:55.984,0:00:55.984,"16.719 km/h",0:00:17.514
,,,,,,,,
7264035,17-04-2026,17:10:58,1,0:00:18.893,0:00:18.893,0:00:18.893,"49.542 km/h",
,,,,,,,,
7264035,17-04-2026,18:28:01,1,0:00:40.023,0:00:40.023,0:00:40.023,"23.387 km/h",
,,,,,,,,
7264035,17-04-2026,18:32:00,1,0:00:35.118,0:00:35.118,0:00:35.118,"26.653 km/h",
