Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7518662,19-04-2026,08:02:05,1,0:00:47.034,0:00:47.034,0:00:47.034,"19.900 km/h",
7518662,19-04-2026,08:02:52,2,0:01:26.887,0:00:39.853,0:00:39.853,"23.486 km/h",-0:00:07.181
7518662,19-04-2026,08:03:32,3,0:02:07.233,0:00:40.346,0:00:40.346,"23.199 km/h",0:00:00.493
7518662,19-04-2026,08:04:12,4,0:02:47.156,0:00:39.923,0:00:39.923,"23.445 km/h",-0:00:00.423
7518662,19-04-2026,08:04:52,5,0:03:25.992,0:00:38.836,0:00:38.836,"24.101 km/h",-0:00:01.087
,,,,,,,,
7518662,19-04-2026,09:07:50,1,0:00:42.494,0:00:42.494,0:00:42.494,"22.027 km/h",
7518662,19-04-2026,09:08:33,2,0:01:36.749,0:00:54.255,0:00:54.255,"17.252 km/h",0:00:11.761
7518662,19-04-2026,09:09:27,3,0:02:20.262,0:00:43.513,0:00:43.513,"21.511 km/h",-0:00:10.742
7518662,19-04-2026,09:10:10,4,0:03:02.267,0:00:42.005,0:00:42.005,"22.283 km/h",-0:00:01.508
7518662,19-04-2026,09:10:52,5,0:03:43.463,0:00:41.196,0:00:41.196,"22.721 km/h",-0:00:00.809
7518662,19-04-2026,09:11:34,6,0:04:26.617,0:00:43.154,0:00:43.154,"21.690 km/h",0:00:01.958
7518662,19-04-2026,09:12:17,7,0:05:13.666,0:00:47.049,0:00:47.049,"19.894 km/h",0:00:03.895
7518662,19-04-2026,09:13:04,8,0:05:55.617,0:00:41.951,0:00:41.951,"22.312 km/h",-0:00:05.098
7518662,19-04-2026,09:13:46,9,0:06:46.231,0:00:50.614,0:00:50.614,"18.493 km/h",0:00:08.663
7518662,19-04-2026,09:14:36,10,0:07:28.876,0:00:42.645,0:00:42.645,"21.949 km/h",-0:00:07.969
7518662,19-04-2026,09:15:19,11,0:08:12.568,0:00:43.692,0:00:43.692,"21.423 km/h",0:00:01.047
,,,,,,,,
7518662,19-04-2026,10:04:44,1,0:00:42.441,0:00:42.441,0:00:42.441,"22.054 km/h",
7518662,19-04-2026,10:05:26,2,0:01:30.038,0:00:47.597,0:00:47.597,"19.665 km/h",0:00:05.156
7518662,19-04-2026,10:06:14,3,0:02:21.797,0:00:51.759,0:00:51.759,"18.084 km/h",0:00:04.162
,,,,,,,,
7518662,19-04-2026,10:48:53,1,0:00:49.449,0:00:49.449,0:00:49.449,"18.929 km/h",
