Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
4609463,19-04-2026,09:39:05,1,0:00:53.410,0:00:53.410,0:00:53.410,"17.525 km/h",
4609463,19-04-2026,09:39:59,2,0:01:35.066,0:00:41.656,0:00:41.656,"22.470 km/h",-0:00:11.754
4609463,19-04-2026,09:40:41,3,0:02:27.853,0:00:52.787,0:00:52.787,"17.732 km/h",0:00:11.131
4609463,19-04-2026,09:41:33,4,0:03:23.172,0:00:55.319,0:00:55.319,"16.920 km/h",0:00:02.532
4609463,19-04-2026,09:42:29,5,0:04:06.599,0:00:43.427,0:00:43.427,"21.553 km/h",-0:00:11.892
4609463,19-04-2026,09:43:12,6,0:04:49.143,0:00:42.544,0:00:42.544,"22.001 km/h",-0:00:00.883
4609463,19-04-2026,09:43:55,7,0:05:38.807,0:00:49.664,0:00:49.664,"18.847 km/h",0:00:07.120
,,,,,,,,
4609463,19-04-2026,10:32:31,1,0:00:41.036,0:00:41.036,0:00:41.036,"22.809 km/h",
4609463,19-04-2026,10:33:12,2,0:01:31.079,0:00:50.043,0:00:50.043,"18.704 km/h",0:00:09.007
4609463,19-04-2026,10:34:02,3,0:02:16.791,0:00:45.712,0:00:45.712,"20.476 km/h",-0:00:04.331
4609463,19-04-2026,10:34:47,4,0:02:55.260,0:00:38.469,0:00:38.469,"24.331 km/h",-0:00:07.243
4609463,19-04-2026,10:35:26,5,0:03:34.886,0:00:39.626,0:00:39.626,"23.621 km/h",0:00:01.157
4609463,19-04-2026,10:36:06,6,0:04:15.170,0:00:40.284,0:00:40.284,"23.235 km/h",0:00:00.658
4609463,19-04-2026,10:36:46,7,0:04:53.926,0:00:38.756,0:00:38.756,"24.151 km/h",-0:00:01.528
4609463,19-04-2026,10:37:25,8,0:05:34.554,0:00:40.628,0:00:40.628,"23.038 km/h",0:00:01.872
4609463,19-04-2026,10:38:05,9,0:06:14.628,0:00:40.074,0:00:40.074,"23.357 km/h",-0:00:00.554
,,,,,,,,
4609463,19-04-2026,11:14:40,1,0:00:40.512,0:00:40.512,0:00:40.512,"23.104 km/h",
4609463,19-04-2026,11:15:20,2,0:01:30.546,0:00:50.034,0:00:50.034,"18.707 km/h",0:00:09.522
4609463,19-04-2026,11:16:10,3,0:02:10.905,0:00:40.359,0:00:40.359,"23.192 km/h",-0:00:09.675
4609463,19-04-2026,11:16:51,4,0:02:53.122,0:00:42.217,0:00:42.217,"22.171 km/h",0:00:01.858
4609463,19-04-2026,11:17:33,5,0:03:31.559,0:00:38.437,0:00:38.437,"24.352 km/h",-0:00:03.780
4609463,19-04-2026,11:18:11,6,0:04:09.454,0:00:37.895,0:00:37.895,"24.700 km/h",-0:00:00.542
4609463,19-04-2026,11:18:49,7,0:04:49.173,0:00:39.719,0:00:39.719,"23.566 km/h",0:00:01.824
,,,,,,,,
4609463,19-04-2026,11:20:55,1,0:00:41.047,0:00:41.047,0:00:41.047,"22.803 km/h",
,,,,,,,,
4609463,19-04-2026,11:26:42,1,0:00:39.388,0:00:39.388,0:00:39.388,"23.764 km/h",
4609463,19-04-2026,11:27:21,2,0:01:22.844,0:00:43.456,0:00:43.456,"21.539 km/h",0:00:04.068
4609463,19-04-2026,11:28:04,3,0:02:01.290,0:00:38.446,0:00:38.446,"24.346 km/h",-0:00:05.010
4609463,19-04-2026,11:28:43,4,0:02:45.426,0:00:44.136,0:00:44.136,"21.207 km/h",0:00:05.690
4609463,19-04-2026,11:29:27,5,0:03:23.667,0:00:38.241,0:00:38.241,"24.476 km/h",-0:00:05.895
4609463,19-04-2026,11:30:05,6,0:04:06.399,0:00:42.732,0:00:42.732,"21.904 km/h",0:00:04.491
4609463,19-04-2026,11:30:48,7,0:04:47.260,0:00:40.861,0:00:40.861,"22.907 km/h",-0:00:01.871
4609463,19-04-2026,11:31:29,8,0:05:29.118,0:00:41.858,0:00:41.858,"22.361 km/h",0:00:00.997
4609463,19-04-2026,11:32:11,9,0:06:07.557,0:00:38.439,0:00:38.439,"24.350 km/h",-0:00:03.419
,,,,,,,,
4609463,19-04-2026,13:35:13,1,0:00:41.127,0:00:41.127,0:00:41.127,"22.759 km/h",
,,,,,,,,
4609463,19-04-2026,13:37:12,1,0:00:46.500,0:00:46.500,0:00:46.500,"20.129 km/h",
,,,,,,,,
4609463,19-04-2026,13:39:01,1,0:00:44.321,0:00:44.321,0:00:44.321,"21.119 km/h",
,,,,,,,,
4609463,19-04-2026,15:56:08,1,0:00:46.267,0:00:46.267,0:00:46.267,"20.230 km/h",
,,,,,,,,
4609463,19-04-2026,15:58:46,1,0:00:38.473,0:00:38.473,0:00:38.473,"24.329 km/h",
4609463,19-04-2026,15:59:24,2,0:01:17.478,0:00:39.005,0:00:39.005,"23.997 km/h",0:00:00.532
