Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7264035,08-05-2026,14:51:26,1,0:00:34.275,0:00:34.275,0:00:34.275,"27.309 km/h",
7264035,08-05-2026,14:52:00,2,0:01:32.713,0:00:58.438,0:00:58.438,"16.017 km/h",0:00:24.163
7264035,08-05-2026,14:52:59,3,0:02:06.480,0:00:33.767,0:00:33.767,"27.719 km/h",-0:00:24.671
7264035,08-05-2026,14:53:33,4,0:02:43.373,0:00:36.893,0:00:36.893,"25.371 km/h",0:00:03.126
7264035,08-05-2026,14:54:09,5,0:03:30.749,0:00:47.376,0:00:47.376,"19.757 km/h",0:00:10.483
,,,,,,,,
7264035,08-05-2026,15:26:09,1,0:00:35.010,0:00:35.010,0:00:35.010,"26.735 km/h",
7264035,08-05-2026,15:26:44,2,0:01:27.726,0:00:52.716,0:00:52.716,"17.756 km/h",0:00:17.706
7264035,08-05-2026,15:27:37,3,0:02:04.355,0:00:36.629,0:00:36.629,"25.554 km/h",-0:00:16.087
7264035,08-05-2026,15:28:14,4,0:02:37.481,0:00:33.126,0:00:33.126,"28.256 km/h",-0:00:03.503
