Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
3851227,19-04-2026,10:42:58,1,0:00:48.879,0:00:48.879,0:00:48.879,"19.149 km/h",
3851227,19-04-2026,10:43:47,2,0:01:32.362,0:00:43.483,0:00:43.483,"21.526 km/h",-0:00:05.396
3851227,19-04-2026,10:44:31,3,0:02:16.586,0:00:44.224,0:00:44.224,"21.165 km/h",0:00:00.741
3851227,19-04-2026,10:45:15,4,0:03:01.235,0:00:44.649,0:00:44.649,"20.964 km/h",0:00:00.425
3851227,19-04-2026,10:45:59,5,0:03:46.353,0:00:45.118,0:00:45.118,"20.746 km/h",0:00:00.469
,,,,,,,,
3851227,19-04-2026,11:44:50,1,0:00:43.406,0:00:43.406,0:00:43.406,"21.564 km/h",
3851227,19-04-2026,11:45:33,2,0:01:32.383,0:00:48.977,0:00:48.977,"19.111 km/h",0:00:05.571
3851227,19-04-2026,11:46:22,3,0:02:16.889,0:00:44.506,0:00:44.506,"21.031 km/h",-0:00:04.471
3851227,19-04-2026,11:47:06,4,0:03:06.168,0:00:49.279,0:00:49.279,"18.994 km/h",0:00:04.773
3851227,19-04-2026,11:47:56,5,0:03:48.987,0:00:42.819,0:00:42.819,"21.859 km/h",-0:00:06.460
3851227,19-04-2026,11:48:39,6,0:04:31.410,0:00:42.423,0:00:42.423,"22.064 km/h",-0:00:00.396
3851227,19-04-2026,11:49:21,7,0:05:15.640,0:00:44.230,0:00:44.230,"21.162 km/h",0:00:01.807
3851227,19-04-2026,11:50:05,8,0:06:01.955,0:00:46.315,0:00:46.315,"20.209 km/h",0:00:02.085
,,,,,,,,
3851227,19-04-2026,11:52:00,1,0:00:44.018,0:00:44.018,0:00:44.018,"21.264 km/h",
3851227,19-04-2026,11:52:44,2,0:01:30.081,0:00:46.063,0:00:46.063,"20.320 km/h",0:00:02.045
3851227,19-04-2026,11:53:30,3,0:02:14.538,0:00:44.457,0:00:44.457,"21.054 km/h",-0:00:01.606
3851227,19-04-2026,11:54:15,4,0:02:59.336,0:00:44.798,0:00:44.798,"20.894 km/h",0:00:00.341
,,,,,,,,
3851227,19-04-2026,13:49:16,1,0:00:42.741,0:00:42.741,0:00:42.741,"21.899 km/h",
3851227,19-04-2026,13:49:58,2,0:01:25.600,0:00:42.859,0:00:42.859,"21.839 km/h",0:00:00.118
3851227,19-04-2026,13:50:41,3,0:02:06.446,0:00:40.846,0:00:40.846,"22.915 km/h",-0:00:02.013
3851227,19-04-2026,13:51:22,4,0:03:02.510,0:00:56.064,0:00:56.064,"16.695 km/h",0:00:15.218
3851227,19-04-2026,13:52:18,5,0:03:56.812,0:00:54.302,0:00:54.302,"17.237 km/h",-0:00:01.762
3851227,19-04-2026,13:53:13,6,0:04:38.245,0:00:41.433,0:00:41.433,"22.591 km/h",-0:00:12.869
3851227,19-04-2026,13:53:54,7,0:05:28.261,0:00:50.016,0:00:50.016,"18.714 km/h",0:00:08.583
3851227,19-04-2026,13:54:44,8,0:06:10.038,0:00:41.777,0:00:41.777,"22.405 km/h",-0:00:08.239
3851227,19-04-2026,13:55:26,9,0:06:53.012,0:00:42.974,0:00:42.974,"21.781 km/h",0:00:01.197
3851227,19-04-2026,13:56:09,10,0:07:43.986,0:00:50.974,0:00:50.974,"18.362 km/h",0:00:08.000
3851227,19-04-2026,13:57:00,11,0:08:27.812,0:00:43.826,0:00:43.826,"21.357 km/h",-0:00:07.148
3851227,19-04-2026,13:57:44,12,0:09:13.477,0:00:45.665,0:00:45.665,"20.497 km/h",0:00:01.839
3851227,19-04-2026,13:58:29,13,0:10:00.761,0:00:47.284,0:00:47.284,"19.795 km/h",0:00:01.619
,,,,,,,,
3851227,19-04-2026,15:11:58,1,0:00:44.932,0:00:44.932,0:00:44.932,"20.831 km/h",
3851227,19-04-2026,15:12:42,2,0:01:32.739,0:00:47.807,0:00:47.807,"19.579 km/h",0:00:02.875
3851227,19-04-2026,15:13:30,3,0:02:15.767,0:00:43.028,0:00:43.028,"21.753 km/h",-0:00:04.779
3851227,19-04-2026,15:14:13,4,0:03:00.747,0:00:44.980,0:00:44.980,"20.809 km/h",0:00:01.952
3851227,19-04-2026,15:14:58,5,0:03:46.165,0:00:45.418,0:00:45.418,"20.609 km/h",0:00:00.438
3851227,19-04-2026,15:15:44,6,0:04:29.581,0:00:43.416,0:00:43.416,"21.559 km/h",-0:00:02.002
3851227,19-04-2026,15:16:27,7,0:05:16.133,0:00:46.552,0:00:46.552,"20.107 km/h",0:00:03.136
3851227,19-04-2026,15:17:14,8,0:05:57.369,0:00:41.236,0:00:41.236,"22.699 km/h",-0:00:05.316
3851227,19-04-2026,15:17:55,9,0:06:39.886,0:00:42.517,0:00:42.517,"22.015 km/h",0:00:01.281
3851227,19-04-2026,15:18:37,10,0:07:20.785,0:00:40.899,0:00:40.899,"22.886 km/h",-0:00:01.618
3851227,19-04-2026,15:19:18,11,0:08:07.216,0:00:46.431,0:00:46.431,"20.159 km/h",0:00:05.532
3851227,19-04-2026,15:20:05,12,0:08:50.026,0:00:42.810,0:00:42.810,"21.864 km/h",-0:00:03.621
3851227,19-04-2026,15:20:48,13,0:09:33.187,0:00:43.161,0:00:43.161,"21.686 km/h",0:00:00.351
3851227,19-04-2026,15:21:31,14,0:10:13.873,0:00:40.686,0:00:40.686,"23.005 km/h",-0:00:02.475
,,,,,,,,
3851227,19-04-2026,16:36:20,1,0:00:43.140,0:00:43.140,0:00:43.140,"21.697 km/h",
3851227,19-04-2026,16:37:04,2,0:01:24.730,0:00:41.590,0:00:41.590,"22.505 km/h",-0:00:01.550
3851227,19-04-2026,16:37:45,3,0:02:05.462,0:00:40.732,0:00:40.732,"22.979 km/h",-0:00:00.858
3851227,19-04-2026,16:38:26,4,0:02:56.936,0:00:51.474,0:00:51.474,"18.184 km/h",0:00:10.742
3851227,19-04-2026,16:39:17,5,0:03:49.461,0:00:52.525,0:00:52.525,"17.820 km/h",0:00:01.051
