Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
8046737,10-05-2026,13:54:36,1,0:00:35.508,0:00:35.508,0:00:35.508,"26.360 km/h",
,,,,,,,,
8046737,10-05-2026,14:40:07,1,0:00:36.926,0:00:36.926,0:00:36.926,"25.348 km/h",
8046737,10-05-2026,14:40:44,2,0:01:11.958,0:00:35.032,0:00:35.032,"26.718 km/h",-0:00:01.894
8046737,10-05-2026,14:41:19,3,0:01:51.437,0:00:39.479,0:00:39.479,"23.709 km/h",0:00:04.447
8046737,10-05-2026,14:41:58,4,0:02:30.492,0:00:39.055,0:00:39.055,"23.966 km/h",-0:00:00.424
8046737,10-05-2026,14:42:37,5,0:03:05.025,0:00:34.533,0:00:34.533,"27.105 km/h",-0:00:04.522
8046737,10-05-2026,14:43:12,6,0:03:43.304,0:00:38.279,0:00:38.279,"24.452 km/h",0:00:03.746
8046737,10-05-2026,14:43:50,7,0:04:17.905,0:00:34.601,0:00:34.601,"27.051 km/h",-0:00:03.678
8046737,10-05-2026,14:44:25,8,0:04:51.723,0:00:33.818,0:00:33.818,"27.678 km/h",-0:00:00.783
8046737,10-05-2026,14:44:58,9,0:05:26.820,0:00:35.097,0:00:35.097,"26.669 km/h",0:00:01.279
8046737,10-05-2026,14:45:33,10,0:06:03.112,0:00:36.292,0:00:36.292,"25.791 km/h",0:00:01.195
8046737,10-05-2026,14:46:10,11,0:06:40.895,0:00:37.783,0:00:37.783,"24.773 km/h",0:00:01.491
8046737,10-05-2026,14:46:47,12,0:07:35.790,0:00:54.895,0:00:54.895,"17.051 km/h",0:00:17.112
8046737,10-05-2026,14:47:42,13,0:08:10.095,0:00:34.305,0:00:34.305,"27.285 km/h",-0:00:20.590
8046737,10-05-2026,14:48:17,14,0:08:45.338,0:00:35.243,0:00:35.243,"26.558 km/h",0:00:00.938
8046737,10-05-2026,14:48:52,15,0:09:19.505,0:00:34.167,0:00:34.167,"27.395 km/h",-0:00:01.076
8046737,10-05-2026,14:49:26,16,0:09:54.378,0:00:34.873,0:00:34.873,"26.840 km/h",0:00:00.706
,,,,,,,,
8046737,10-05-2026,15:41:17,1,0:00:34.125,0:00:34.125,0:00:34.125,"27.429 km/h",
8046737,10-05-2026,15:41:51,2,0:01:33.635,0:00:59.510,0:00:59.510,"15.728 km/h",0:00:25.385
8046737,10-05-2026,15:42:50,3,0:02:07.236,0:00:33.601,0:00:33.601,"27.856 km/h",-0:00:25.909
8046737,10-05-2026,15:43:24,4,0:02:41.661,0:00:34.425,0:00:34.425,"27.190 km/h",0:00:00.824
8046737,10-05-2026,15:43:58,5,0:03:16.110,0:00:34.449,0:00:34.449,"27.171 km/h",0:00:00.024
8046737,10-05-2026,15:44:33,6,0:03:51.261,0:00:35.151,0:00:35.151,"26.628 km/h",0:00:00.702
8046737,10-05-2026,15:45:08,7,0:04:25.853,0:00:34.592,0:00:34.592,"27.058 km/h",-0:00:00.559
8046737,10-05-2026,15:45:43,8,0:05:02.619,0:00:36.766,0:00:36.766,"25.458 km/h",0:00:02.174
8046737,10-05-2026,15:46:19,9,0:05:35.975,0:00:33.356,0:00:33.356,"28.061 km/h",-0:00:03.410
8046737,10-05-2026,15:46:53,10,0:06:09.841,0:00:33.866,0:00:33.866,"27.638 km/h",0:00:00.510
8046737,10-05-2026,15:47:27,11,0:06:53.291,0:00:43.450,0:00:43.450,"21.542 km/h",0:00:09.584
,,,,,,,,
8046737,10-05-2026,15:49:28,1,0:00:32.282,0:00:32.282,0:00:32.282,"28.994 km/h",
8046737,10-05-2026,15:50:00,2,0:01:06.370,0:00:34.088,0:00:34.088,"27.458 km/h",0:00:01.806
,,,,,,,,
8046737,10-05-2026,15:51:37,1,0:00:37.187,0:00:37.187,0:00:37.187,"25.170 km/h",
,,,,,,,,
8046737,10-05-2026,16:13:30,1,0:00:39.638,0:00:39.638,0:00:39.638,"23.614 km/h",
8046737,10-05-2026,16:14:10,2,0:01:15.025,0:00:35.387,0:00:35.387,"26.450 km/h",-0:00:04.251
8046737,10-05-2026,16:14:45,3,0:02:00.295,0:00:45.270,0:00:45.270,"20.676 km/h",0:00:09.883
8046737,10-05-2026,16:15:30,4,0:02:46.401,0:00:46.106,0:00:46.106,"20.301 km/h",0:00:00.836
8046737,10-05-2026,16:16:19,5,0:03:44.113,0:00:57.712,0:00:57.712,"16.218 km/h",0:00:11.606
8046737,10-05-2026,16:17:17,6,0:04:18.928,0:00:34.815,0:00:34.815,"26.885 km/h",-0:00:22.897
8046737,10-05-2026,16:17:52,7,0:04:53.580,0:00:34.652,0:00:34.652,"27.011 km/h",-0:00:00.163
8046737,10-05-2026,16:18:26,8,0:05:37.927,0:00:44.347,0:00:44.347,"21.106 km/h",0:00:09.695
8046737,10-05-2026,16:19:10,9,0:06:11.405,0:00:33.478,0:00:33.478,"27.959 km/h",-0:00:10.869
8046737,10-05-2026,16:19:44,10,0:06:55.783,0:00:44.378,0:00:44.378,"21.092 km/h",0:00:10.900
8046737,10-05-2026,16:20:28,11,0:07:28.850,0:00:33.067,0:00:33.067,"28.306 km/h",-0:00:11.311
8046737,10-05-2026,16:21:01,12,0:08:02.537,0:00:33.687,0:00:33.687,"27.785 km/h",0:00:00.620
8046737,10-05-2026,16:21:35,13,0:08:35.589,0:00:33.052,0:00:33.052,"28.319 km/h",-0:00:00.635
8046737,10-05-2026,16:22:08,14,0:09:15.718,0:00:40.129,0:00:40.129,"23.325 km/h",0:00:07.077
8046737,10-05-2026,16:22:48,15,0:09:52.133,0:00:36.415,0:00:36.415,"25.704 km/h",-0:00:03.714
8046737,10-05-2026,16:23:25,16,0:10:31.619,0:00:39.486,0:00:39.486,"23.705 km/h",0:00:03.071
8046737,10-05-2026,16:24:04,17,0:11:04.744,0:00:33.125,0:00:33.125,"28.257 km/h",-0:00:06.361
8046737,10-05-2026,16:24:37,18,0:11:37.719,0:00:32.975,0:00:32.975,"28.385 km/h",-0:00:00.150
8046737,10-05-2026,16:25:10,19,0:12:13.085,0:00:35.366,0:00:35.366,"26.466 km/h",0:00:02.391
,,,,,,,,
8046737,10-05-2026,16:29:00,1,0:00:35.063,0:00:35.063,0:00:35.063,"26.695 km/h",
8046737,10-05-2026,16:29:35,2,0:01:09.182,0:00:34.119,0:00:34.119,"27.433 km/h",-0:00:00.944
8046737,10-05-2026,16:30:09,3,0:01:44.241,0:00:35.059,0:00:35.059,"26.698 km/h",0:00:00.940
,,,,,,,,
8046737,10-05-2026,16:56:11,1,0:00:37.202,0:00:37.202,0:00:37.202,"25.160 km/h",
8046737,10-05-2026,16:56:48,2,0:01:11.428,0:00:34.226,0:00:34.226,"27.348 km/h",-0:00:02.976
,,,,,,,,
8046737,10-05-2026,16:58:33,1,0:00:34.719,0:00:34.719,0:00:34.719,"26.959 km/h",
8046737,10-05-2026,16:59:07,2,0:01:16.871,0:00:42.152,0:00:42.152,"22.205 km/h",0:00:07.433
8046737,10-05-2026,16:59:50,3,0:01:50.572,0:00:33.701,0:00:33.701,"27.774 km/h",-0:00:08.451
8046737,10-05-2026,17:00:23,4,0:02:30.354,0:00:39.782,0:00:39.782,"23.528 km/h",0:00:06.081
8046737,10-05-2026,17:01:03,5,0:03:05.082,0:00:34.728,0:00:34.728,"26.952 km/h",-0:00:05.054
,,,,,,,,
8046737,10-05-2026,17:02:40,1,0:00:53.929,0:00:53.929,0:00:53.929,"17.356 km/h",
8046737,10-05-2026,17:03:34,2,0:01:36.961,0:00:43.032,0:00:43.032,"21.751 km/h",-0:00:10.897
8046737,10-05-2026,17:04:17,3,0:02:17.245,0:00:40.284,0:00:40.284,"23.235 km/h",-0:00:02.748
8046737,10-05-2026,17:04:57,4,0:02:51.036,0:00:33.791,0:00:33.791,"27.700 km/h",-0:00:06.493
8046737,10-05-2026,17:05:31,5,0:03:30.408,0:00:39.372,0:00:39.372,"23.773 km/h",0:00:05.581
8046737,10-05-2026,17:06:10,6,0:04:07.646,0:00:37.238,0:00:37.238,"25.136 km/h",-0:00:02.134
8046737,10-05-2026,17:06:48,7,0:04:42.084,0:00:34.438,0:00:34.438,"27.179 km/h",-0:00:02.800
8046737,10-05-2026,17:07:22,8,0:05:20.913,0:00:38.829,0:00:38.829,"24.106 km/h",0:00:04.391
8046737,10-05-2026,17:08:01,9,0:05:57.131,0:00:36.218,0:00:36.218,"25.844 km/h",-0:00:02.611
8046737,10-05-2026,17:08:37,10,0:06:30.873,0:00:33.742,0:00:33.742,"27.740 km/h",-0:00:02.476
