Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7409591,18-04-2026,16:36:39,1,0:00:44.902,0:00:44.902,0:00:44.902,"20.845 km/h",
,,,,,,,,
7409591,18-04-2026,16:40:33,1,0:00:43.274,0:00:43.274,0:00:43.274,"21.630 km/h",
7409591,18-04-2026,16:41:17,2,0:01:40.455,0:00:57.181,0:00:57.181,"16.369 km/h",0:00:13.907
7409591,18-04-2026,16:42:14,3,0:02:20.820,0:00:40.365,0:00:40.365,"23.188 km/h",-0:00:16.816
7409591,18-04-2026,16:42:54,4,0:03:02.209,0:00:41.389,0:00:41.389,"22.615 km/h",0:00:01.024
7409591,18-04-2026,16:43:35,5,0:03:41.014,0:00:38.805,0:00:38.805,"24.121 km/h",-0:00:02.584
7409591,18-04-2026,16:44:14,6,0:04:22.929,0:00:41.915,0:00:41.915,"22.331 km/h",0:00:03.110
7409591,18-04-2026,16:44:56,7,0:05:01.101,0:00:38.172,0:00:38.172,"24.521 km/h",-0:00:03.743
,,,,,,,,
7409591,18-04-2026,16:46:40,1,0:00:51.954,0:00:51.954,0:00:51.954,"18.016 km/h",
7409591,18-04-2026,16:47:32,2,0:01:33.292,0:00:41.338,0:00:41.338,"22.643 km/h",-0:00:10.616
,,,,,,,,
7409591,18-04-2026,17:09:46,1,0:00:40.231,0:00:40.231,0:00:40.231,"23.266 km/h",
,,,,,,,,
7409591,18-04-2026,17:11:46,1,0:00:39.540,0:00:39.540,0:00:39.540,"23.672 km/h",
7409591,18-04-2026,17:12:26,2,0:01:26.841,0:00:47.301,0:00:47.301,"19.788 km/h",0:00:07.761
7409591,18-04-2026,17:13:13,3,0:02:10.027,0:00:43.186,0:00:43.186,"21.674 km/h",-0:00:04.115
7409591,18-04-2026,17:13:56,4,0:02:49.537,0:00:39.510,0:00:39.510,"23.690 km/h",-0:00:03.676
7409591,18-04-2026,17:14:36,5,0:03:28.228,0:00:38.691,0:00:38.691,"24.192 km/h",-0:00:00.819
7409591,18-04-2026,17:15:14,6,0:04:07.460,0:00:39.232,0:00:39.232,"23.858 km/h",0:00:00.541
,,,,,,,,
7409591,18-04-2026,17:56:35,1,0:00:44.583,0:00:44.583,0:00:44.583,"20.995 km/h",
7409591,18-04-2026,17:57:20,2,0:01:29.066,0:00:44.483,0:00:44.483,"21.042 km/h",-0:00:00.100
7409591,18-04-2026,17:58:04,3,0:02:16.665,0:00:47.599,0:00:47.599,"19.664 km/h",0:00:03.116
7409591,18-04-2026,17:58:52,4,0:02:57.518,0:00:40.853,0:00:40.853,"22.911 km/h",-0:00:06.746
7409591,18-04-2026,17:59:32,5,0:03:36.040,0:00:38.522,0:00:38.522,"24.298 km/h",-0:00:02.331
7409591,18-04-2026,18:00:11,6,0:04:15.426,0:00:39.386,0:00:39.386,"23.765 km/h",0:00:00.864
7409591,18-04-2026,18:00:50,7,0:04:57.082,0:00:41.656,0:00:41.656,"22.470 km/h",0:00:02.270
,,,,,,,,
7409591,18-04-2026,18:04:50,1,0:00:40.648,0:00:40.648,0:00:40.648,"23.027 km/h",
7409591,18-04-2026,18:05:30,2,0:01:24.169,0:00:43.521,0:00:43.521,"21.507 km/h",0:00:02.873
7409591,18-04-2026,18:06:14,3,0:02:04.236,0:00:40.067,0:00:40.067,"23.361 km/h",-0:00:03.454
7409591,18-04-2026,18:06:54,4,0:02:42.466,0:00:38.230,0:00:38.230,"24.483 km/h",-0:00:01.837
7409591,18-04-2026,18:07:32,5,0:03:22.250,0:00:39.784,0:00:39.784,"23.527 km/h",0:00:01.554
7409591,18-04-2026,18:08:12,6,0:04:02.428,0:00:40.178,0:00:40.178,"23.296 km/h",0:00:00.394
7409591,18-04-2026,18:08:52,7,0:04:41.812,0:00:39.384,0:00:39.384,"23.766 km/h",-0:00:00.794
7409591,18-04-2026,18:09:32,8,0:05:20.558,0:00:38.746,0:00:38.746,"24.157 km/h",-0:00:00.638
7409591,18-04-2026,18:10:10,9,0:06:00.145,0:00:39.587,0:00:39.587,"23.644 km/h",0:00:00.841
7409591,18-04-2026,18:10:50,10,0:06:36.331,0:00:36.186,0:00:36.186,"25.866 km/h",-0:00:03.401
7409591,18-04-2026,18:11:26,11,0:07:14.381,0:00:38.050,0:00:38.050,"24.599 km/h",0:00:01.864
7409591,18-04-2026,18:12:04,12,0:07:51.186,0:00:36.805,0:00:36.805,"25.431 km/h",-0:00:01.245
7409591,18-04-2026,18:12:41,13,0:08:28.694,0:00:37.508,0:00:37.508,"24.955 km/h",0:00:00.703
