Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
6028027,21-04-2026,19:07:19,1,0:00:40.371,0:00:40.371,0:00:40.371,"23.185 km/h",
6028027,21-04-2026,19:07:59,2,0:01:25.579,0:00:45.208,0:00:45.208,"20.704 km/h",0:00:04.837
6028027,21-04-2026,19:08:44,3,0:02:06.051,0:00:40.472,0:00:40.472,"23.127 km/h",-0:00:04.736
6028027,21-04-2026,19:09:25,4,0:02:48.406,0:00:42.355,0:00:42.355,"22.099 km/h",0:00:01.883
6028027,21-04-2026,19:10:07,5,0:03:29.987,0:00:41.581,0:00:41.581,"22.510 km/h",-0:00:00.774
6028027,21-04-2026,19:10:49,6,0:04:08.152,0:00:38.165,0:00:38.165,"24.525 km/h",-0:00:03.416
6028027,21-04-2026,19:11:27,7,0:04:54.290,0:00:46.138,0:00:46.138,"20.287 km/h",0:00:07.973
,,,,,,,,
6028027,21-04-2026,19:26:57,1,0:00:41.079,0:00:41.079,0:00:41.079,"22.785 km/h",
6028027,21-04-2026,19:27:38,2,0:01:24.983,0:00:43.904,0:00:43.904,"21.319 km/h",0:00:02.825
6028027,21-04-2026,19:28:22,3,0:02:06.276,0:00:41.293,0:00:41.293,"22.667 km/h",-0:00:02.611
6028027,21-04-2026,19:29:03,4,0:02:45.157,0:00:38.881,0:00:38.881,"24.073 km/h",-0:00:02.412
6028027,21-04-2026,19:29:42,5,0:03:26.392,0:00:41.235,0:00:41.235,"22.699 km/h",0:00:02.354
6028027,21-04-2026,19:30:23,6,0:04:05.931,0:00:39.539,0:00:39.539,"23.673 km/h",-0:00:01.696
,,,,,,,,
6028027,21-04-2026,19:50:17,1,0:00:54.329,0:00:54.329,0:00:54.329,"17.228 km/h",
6028027,21-04-2026,19:51:11,2,0:01:33.833,0:00:39.504,0:00:39.504,"23.694 km/h",-0:00:14.825
6028027,21-04-2026,19:51:51,3,0:02:12.961,0:00:39.128,0:00:39.128,"23.921 km/h",-0:00:00.376
,,,,,,,,
6028027,21-04-2026,19:54:52,1,0:00:38.757,0:00:38.757,0:00:38.757,"24.150 km/h",
6028027,21-04-2026,19:55:30,2,0:01:22.517,0:00:43.760,0:00:43.760,"21.389 km/h",0:00:05.003
6028027,21-04-2026,19:56:14,3,0:02:04.452,0:00:41.935,0:00:41.935,"22.320 km/h",-0:00:01.825
,,,,,,,,
6028027,21-04-2026,19:58:21,1,0:00:41.479,0:00:41.479,0:00:41.479,"22.566 km/h",
6028027,21-04-2026,19:59:02,2,0:01:24.051,0:00:42.572,0:00:42.572,"21.986 km/h",0:00:01.093
6028027,21-04-2026,19:59:45,3,0:02:15.332,0:00:51.281,0:00:51.281,"18.252 km/h",0:00:08.709
,,,,,,,,
6028027,21-04-2026,20:17:31,1,0:00:40.310,0:00:40.310,0:00:40.310,"23.220 km/h",
6028027,21-04-2026,20:18:11,2,0:01:18.715,0:00:38.405,0:00:38.405,"24.372 km/h",-0:00:01.905
6028027,21-04-2026,20:18:50,3,0:01:58.640,0:00:39.925,0:00:39.925,"23.444 km/h",0:00:01.520
6028027,21-04-2026,20:19:30,4,0:02:37.484,0:00:38.844,0:00:38.844,"24.096 km/h",-0:00:01.081
6028027,21-04-2026,20:20:08,5,0:03:17.503,0:00:40.019,0:00:40.019,"23.389 km/h",0:00:01.175
6028027,21-04-2026,20:20:48,6,0:03:59.911,0:00:42.408,0:00:42.408,"22.071 km/h",0:00:02.389
6028027,21-04-2026,20:21:31,7,0:04:39.217,0:00:39.306,0:00:39.306,"23.813 km/h",-0:00:03.102
