Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
5344333,19-04-2026,08:02:15,1,0:00:45.606,0:00:45.606,0:00:45.606,"20.524 km/h",
5344333,19-04-2026,08:03:01,2,0:01:24.336,0:00:38.730,0:00:38.730,"24.167 km/h",-0:00:06.876
,,,,,,,,
5344333,19-04-2026,08:05:04,1,0:00:40.072,0:00:40.072,0:00:40.072,"23.358 km/h",
5344333,19-04-2026,08:05:44,2,0:01:18.446,0:00:38.374,0:00:38.374,"24.392 km/h",-0:00:01.698
,,,,,,,,
5344333,19-04-2026,08:23:14,1,0:00:39.613,0:00:39.613,0:00:39.613,"23.629 km/h",
5344333,19-04-2026,08:23:53,2,0:01:38.458,0:00:58.845,0:00:58.845,"15.906 km/h",0:00:19.232
5344333,19-04-2026,08:24:52,3,0:02:20.267,0:00:41.809,0:00:41.809,"22.388 km/h",-0:00:17.036
5344333,19-04-2026,08:25:34,4,0:02:59.373,0:00:39.106,0:00:39.106,"23.935 km/h",-0:00:02.703
5344333,19-04-2026,08:26:13,5,0:03:50.048,0:00:50.675,0:00:50.675,"18.471 km/h",0:00:11.569
5344333,19-04-2026,08:27:04,6,0:04:28.109,0:00:38.061,0:00:38.061,"24.592 km/h",-0:00:12.614
5344333,19-04-2026,08:27:42,7,0:05:05.092,0:00:36.983,0:00:36.983,"25.309 km/h",-0:00:01.078
5344333,19-04-2026,08:28:19,8,0:05:45.138,0:00:40.046,0:00:40.046,"23.373 km/h",0:00:03.063
5344333,19-04-2026,08:28:59,9,0:06:26.571,0:00:41.433,0:00:41.433,"22.591 km/h",0:00:01.387
,,,,,,,,
5344333,19-04-2026,09:00:27,1,0:00:43.537,0:00:43.537,0:00:43.537,"21.499 km/h",
5344333,19-04-2026,09:01:11,2,0:01:26.395,0:00:42.858,0:00:42.858,"21.840 km/h",-0:00:00.679
