Transponder,Date,"Start time",Lap,"Total time",Laptime,MRCP,Speed,Diff
,,,,,,,,
7612218,19-04-2026,08:09:40,1,0:00:51.320,0:00:51.320,0:00:51.320,"18.239 km/h",
7612218,19-04-2026,08:10:32,2,0:01:45.528,0:00:54.208,0:00:54.208,"17.267 km/h",0:00:02.888
7612218,19-04-2026,08:11:26,3,0:02:26.827,0:00:41.299,0:00:41.299,"22.664 km/h",-0:00:12.909
7612218,19-04-2026,08:12:07,4,0:03:08.487,0:00:41.660,0:00:41.660,"22.468 km/h",0:00:00.361
7612218,19-04-2026,08:12:49,5,0:04:04.626,0:00:56.139,0:00:56.139,"16.673 km/h",0:00:14.479
7612218,19-04-2026,08:13:45,6,0:05:03.425,0:00:58.799,0:00:58.799,"15.919 km/h",0:00:02.660
7612218,19-04-2026,08:14:44,7,0:05:48.922,0:00:45.497,0:00:45.497,"20.573 km/h",-0:00:13.302
7612218,19-04-2026,08:15:29,8,0:06:29.127,0:00:40.205,0:00:40.205,"23.281 km/h",-0:00:05.292
7612218,19-04-2026,08:16:10,9,0:07:09.508,0:00:40.381,0:00:40.381,"23.179 km/h",0:00:00.176
7612218,19-04-2026,08:16:50,10,0:07:49.308,0:00:39.800,0:00:39.800,"23.518 km/h",-0:00:00.581
7612218,19-04-2026,08:17:30,11,0:08:26.659,0:00:37.351,0:00:37.351,"25.060 km/h",-0:00:02.449
7612218,19-04-2026,08:18:07,12,0:09:17.386,0:00:50.727,0:00:50.727,"18.452 km/h",0:00:13.376
,,,,,,,,
7612218,19-04-2026,09:08:03,1,0:00:42.282,0:00:42.282,0:00:42.282,"22.137 km/h",
7612218,19-04-2026,09:08:45,2,0:01:23.877,0:00:41.595,0:00:41.595,"22.503 km/h",-0:00:00.687
7612218,19-04-2026,09:09:27,3,0:02:10.364,0:00:46.487,0:00:46.487,"20.135 km/h",0:00:04.892
7612218,19-04-2026,09:10:13,4,0:02:52.583,0:00:42.219,0:00:42.219,"22.170 km/h",-0:00:04.268
7612218,19-04-2026,09:10:55,5,0:03:42.563,0:00:49.980,0:00:49.980,"18.727 km/h",0:00:07.761
7612218,19-04-2026,09:11:45,6,0:04:24.170,0:00:41.607,0:00:41.607,"22.496 km/h",-0:00:08.373
7612218,19-04-2026,09:12:27,7,0:05:03.537,0:00:39.367,0:00:39.367,"23.776 km/h",-0:00:02.240
7612218,19-04-2026,09:13:06,8,0:05:54.647,0:00:51.110,0:00:51.110,"18.313 km/h",0:00:11.743
7612218,19-04-2026,09:13:57,9,0:06:37.067,0:00:42.420,0:00:42.420,"22.065 km/h",-0:00:08.690
,,,,,,,,
7612218,19-04-2026,10:01:00,1,0:00:43.552,0:00:43.552,0:00:43.552,"21.492 km/h",
7612218,19-04-2026,10:01:44,2,0:01:26.606,0:00:43.054,0:00:43.054,"21.740 km/h",-0:00:00.498
7612218,19-04-2026,10:02:27,3,0:02:12.907,0:00:46.301,0:00:46.301,"20.216 km/h",0:00:03.247
7612218,19-04-2026,10:03:13,4,0:03:12.382,0:00:59.475,0:00:59.475,"15.738 km/h",0:00:13.174
7612218,19-04-2026,10:04:13,5,0:03:54.500,0:00:42.118,0:00:42.118,"22.223 km/h",-0:00:17.357
7612218,19-04-2026,10:04:55,6,0:04:38.074,0:00:43.574,0:00:43.574,"21.481 km/h",0:00:01.456
7612218,19-04-2026,10:05:38,7,0:05:18.003,0:00:39.929,0:00:39.929,"23.442 km/h",-0:00:03.645
7612218,19-04-2026,10:06:18,8,0:05:59.556,0:00:41.553,0:00:41.553,"22.525 km/h",0:00:01.624
7612218,19-04-2026,10:07:00,9,0:06:39.743,0:00:40.187,0:00:40.187,"23.291 km/h",-0:00:01.366
,,,,,,,,
7612218,19-04-2026,10:49:03,1,0:00:42.157,0:00:42.157,0:00:42.157,"22.203 km/h",
7612218,19-04-2026,10:49:46,2,0:01:22.773,0:00:40.616,0:00:40.616,"23.045 km/h",-0:00:01.541
7612218,19-04-2026,10:50:26,3,0:02:01.490,0:00:38.717,0:00:38.717,"24.175 km/h",-0:00:01.899
7612218,19-04-2026,10:51:05,4,0:02:41.400,0:00:39.910,0:00:39.910,"23.453 km/h",0:00:01.193
7612218,19-04-2026,10:51:45,5,0:03:19.131,0:00:37.731,0:00:37.731,"24.807 km/h",-0:00:02.179
7612218,19-04-2026,10:52:23,6,0:04:01.669,0:00:42.538,0:00:42.538,"22.004 km/h",0:00:04.807
7612218,19-04-2026,10:53:05,7,0:04:39.882,0:00:38.213,0:00:38.213,"24.494 km/h",-0:00:04.325
7612218,19-04-2026,10:53:43,8,0:05:24.997,0:00:45.115,0:00:45.115,"20.747 km/h",0:00:06.902
7612218,19-04-2026,10:54:28,9,0:06:01.660,0:00:36.663,0:00:36.663,"25.530 km/h",-0:00:08.452
,,,,,,,,
7612218,19-04-2026,11:44:37,1,0:00:37.858,0:00:37.858,0:00:37.858,"24.724 km/h",
7612218,19-04-2026,11:45:15,2,0:01:14.607,0:00:36.749,0:00:36.749,"25.470 km/h",-0:00:01.109
7612218,19-04-2026,11:45:52,3,0:01:57.659,0:00:43.052,0:00:43.052,"21.741 km/h",0:00:06.303
7612218,19-04-2026,11:46:35,4,0:02:48.120,0:00:50.461,0:00:50.461,"18.549 km/h",0:00:07.409
7612218,19-04-2026,11:47:25,5,0:03:27.079,0:00:38.959,0:00:38.959,"24.025 km/h",-0:00:11.502
7612218,19-04-2026,11:48:04,6,0:04:10.160,0:00:43.081,0:00:43.081,"21.727 km/h",0:00:04.122
7612218,19-04-2026,11:48:47,7,0:04:46.919,0:00:36.759,0:00:36.759,"25.463 km/h",-0:00:06.322
7612218,19-04-2026,11:49:24,8,0:05:31.187,0:00:44.268,0:00:44.268,"21.144 km/h",0:00:07.509
7612218,19-04-2026,11:50:08,9,0:06:10.285,0:00:39.098,0:00:39.098,"23.940 km/h",-0:00:05.170
7612218,19-04-2026,11:50:47,10,0:06:52.532,0:00:42.247,0:00:42.247,"22.155 km/h",0:00:03.149
7612218,19-04-2026,11:51:30,11,0:07:39.623,0:00:47.091,0:00:47.091,"19.876 km/h",0:00:04.844
7612218,19-04-2026,11:52:17,12,0:08:16.906,0:00:37.283,0:00:37.283,"25.105 km/h",-0:00:09.808
7612218,19-04-2026,11:52:54,13,0:08:54.667,0:00:37.761,0:00:37.761,"24.787 km/h",0:00:00.478
7612218,19-04-2026,11:53:32,14,0:09:35.703,0:00:41.036,0:00:41.036,"22.809 km/h",0:00:03.275
